location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,StateWide,Curfew,CurfewStart,CurfewEnd,VaccineExempt,InGathLim,OutGathLim,InGathLimReligious,OutGathLimReligious,BusinessRestrictLevel,SchoolRestrictLevel,PublicMaskLevel,DateIssued,DateEnacted,DateExpiry,DateEased,DateEnded,DateReexpanded1,DateReeased1,PolicyCodingNotes,PolicySource,LastUpdated,LastUpdatedNotes,ReReviewed
561,42,PA,Pennsylvania,OtherBusinessClose,1,1,0,,,,,,,,OutdoorOnly,,,20200427,20200501,20200901,20200529,20200703,,,"Eases restrictions on golf courses, marinas, privately owned campgrounds to permit limited outdoor recreation. Eased on 20200529, as green phase counties restrictions on outdoor recreational activities (golf, marinas, privately owned campgrounds, etc) lifted beyond any food- or beverage-related restrictions (e.g., restaurants or bars at a golf course). Ended when all counties move to green phase on 20200703: https://www.governor.pa.gov/newsroom/reopening-phase-orders-updated-to-include-last-county-moving-to-green-on-july-3/",https://www.governor.pa.gov/newsroom/governor-announces-may-1-statewide-reopening-of-limited-outdoor-recreational-activities-to-help-pennsylvanians-maintain-positive-physical-mental-health/,20210205,,1
561,42,PA,Pennsylvania,GathRestrict,1,0,0,,,,25,25,,,,,,20200507,20200508,20200901,20200529,,,,"Counties that move to yellow phase are permitted to have gatherings up to 25 people indoor and outdoors. Religious institutions remain exempt from these restrictions Applies to: Bradford, Cameron, Centre, Clarion, Clearfield, Clinton, Crawford, Elk, Erie, Forest, Jefferson, Lawrence, Lycoming, McKean, Mercer, Montour, Northumberland, Potter, Snyder, Sullivan, Tioga, Union, Venango, Warren. Eased on 20200529, when counties start moving to green phase: https://www.governor.pa.gov/wp-content/uploads/2020/05/20200527-TWW-green-phase-order.pdf ",https://www.governor.pa.gov/wp-content/uploads/2020/05/20200507-TWW-Yellow-Phase-Order.pdf,20210205,Updated full entry,1
561,42,PA,Pennsylvania,OtherBusinessClose,1,0,0,,,,,,,,IndoorAllowed,,,20200507,20200508,20200901,20200529,,,,"Eases restrictions on in-person retail businesses for counties in yellow phase, allowing them re-open for limited in-person services (though curbside and delivery is preferable) up to 50 pct capacity, required masking, etc. Capacity limits are per business operation limits issued by the Department of Health in April: www.governor.pa.gov/wp-content/uploads/2020/05/20200504-COVID-19-Business-Guidance.pdf Eased on 20200529, with counties moving to green phase, where a 75 pct capacity limit is permited for retail: https://www.governor.pa.gov/wp-content/uploads/2020/05/20200527-TWW-green-phase-order.pdf",https://www.governor.pa.gov/wp-content/uploads/2020/05/20200507-TWW-Yellow-Phase-Order.pdf,20210205,,1
561,42,PA,Pennsylvania,BarRestrict,1,0,0,,,,,,,,IndoorAllowed,,,20200527,20200529,20200901,,,,,"For green phase counties (18 as of May 29), on-premises services may resume at indoor and outdoor seating areas in bars may resume conditional on strict adherance to published guidelines (including 50 pct occupancy). Bar seating may only occur if physical distancing is conducted or physical barriers are provided. More counties keep moving to green phase through July 3.",https://www.governor.pa.gov/wp-content/uploads/2020/05/20200527-TWW-green-phase-order.pdf,20210205,,1
561,42,PA,Pennsylvania,GathRestrict,1,0,0,,,,250,250,,,,,,20200527,20200529,20200901,,,,,"Counties that move to the green phase cannot have gatherings of more than 250 people (includes, but is not limited to, a concert, festival, fair, conference, sporting event, movie showing, or theater performance). Expressly exludes religious gatherings and places of worship. Applies to the following counties: Bradford, Cameron, Centre, Clarion, Clearfield, Crawford, Elk, Forest, Jefferson, Lawrence, McKean, Montour, Potter, Snyder, Sullivan, Tioga, Venango, Warren. More counties move to green phase through July 3, at which this policy becomes statewide.",https://www.governor.pa.gov/wp-content/uploads/2020/05/20200527-TWW-green-phase-order.pdf,20210205,Updated full entry,1
561,42,PA,Pennsylvania,OtherBusinessClose,1,0,0,,,,,,,,IndoorAllowed,,,20200527,20200529,20200901,,,,,"For counties moving to green phase, eased restrictions apply to the following businesses: personal care services (by appointment only), gyms and spas (encouraged to only go by appointment or reservation), and all other businesses previously closed to in-person operations (e.g., indoor recreation facilities, and entertainment facilities, including theaters, casinos, and nightclubs) may operate up to 50 pct maximum capacity, required masking, ensuing physical distancing.",https://www.governor.pa.gov/wp-content/uploads/2020/05/20200527-TWW-green-phase-order.pdf,20210205,,1
561,42,PA,Pennsylvania,RestaurantRestrict,1,0,0,,,,,,,,IndoorAllowed,,,20200527,20200529,20200901,,,,,"For green phase counties (18 as of May 29), on-premises services in indoor and outdoor seating areas may resume conditional on strict adherance to published guidelines (including 50 pct occupancy). Bar seating may only occur if physical distancing is conducted or physical barriers are provided",https://www.governor.pa.gov/wp-content/uploads/2020/05/20200527-TWW-green-phase-order.pdf,20210205,Updated full entry,1
561,42,PA,Pennsylvania,SchoolClose,1,0,0,,,,,,,,InPersonAllowed,,,20200603,20200603,,,,,,"For green counties, schools may open for in-person instruction conditional on following Department of Education requirements. Green counties are currently 18: Bradford, Cameron, Centre, Clarion, Clearfield, Crawford, Elk, Forest, Jefferson, Lawrence, McKean, Montour, Potter, Snyder, Sullivan, Tioga, Venango, and Warren)",https://www.education.pa.gov/Documents/K-12/Safe%20Schools/COVID/GuidanceDocuments/Pre-K%20to%2012%20Reopening%20Guidance.pdf,20210205,Updated full entry,1
561,42,PA,Pennsylvania,BarRestrict,1,0,0,,,,,,,,OutdoorOnly,,,20200604,20200605,20200901,,,,,"Eases restrictions for yellow phase counties, which can reopen for outdoor services only at bars conditional on strict adherance to published guidelines (including 50 pct occupancy). Bar seating may only occur if physical distancing is conducted or physical barriers are provided",https://www.governor.pa.gov/newsroom/reopening-phase-orders-updated-to-include-10-additional-counties-moving-to-yellow-and-16-to-green-on-june-5/,20210205,,1
561,42,PA,Pennsylvania,RestaurantRestrict,1,0,0,,,,,,,,OutdoorOnly,,,20200604,20200605,20200901,,,,,"Continues yellow phase restrictions, permitting dine-in services for outdoors dining arenas for all yellow counties (33 counties), conditional on strict adherance to published guidelines (including 50 pct occupancy). Bar seating may only occur if physical distancing is conducted or physical barriers are provided",https://www.governor.pa.gov/newsroom/reopening-phase-orders-updated-to-include-10-additional-counties-moving-to-yellow-and-16-to-green-on-june-5/,20210205,Updated full entry,1
561,42,PA,Pennsylvania,SchoolClose,1,0,0,,,,,,,,LimitedInPerson,,,20200610,20200610,,,20200701,,,"Eases school restrictions for yellow phase counties, permitting pre-K to 12 school sports may resume at schools if they follow guidelines and CDC considerations. Also must follow gathering restrictions corresponding with phase. Depends on expanded DOE guidelines that outline phase scenarios. Schools remain close until at least July 1 for resuming other operations. Applicable to 33 counties in yellow phase.",https://www.governor.pa.gov/covid-19/sports-guidance/,20210205,Updated full entry,1
561,42,PA,Pennsylvania,PublicMask,1,1,0,,,,,,,,,,Mandate3,20200701,20200701,,,,,,"Expands public mask mandate, requiring individuals to wear face coverings if they are outdoors and unable to maintain distance of six ft from others, in any indoor location, waiting for or riding on public transportation, taxi, ride share and like vehicles, etc. Provides some exemptions (i.e., medical/disability, under the age of 2 years). Coded as Mandate 3 for PublicMaskLevel as it explicitly requires masks across outdoors and indoors settings. Expanded on 20201118 to require face coverings in all indoor locations, irrespective of physical distancing. Continues outdoor requirement when physical distancing is not possible: https://www.governor.pa.gov/wp-content/uploads/2020/11/20201117-SOH-Universal-Face-Coverings-Order-Update.pdf.",https://www.governor.pa.gov/wp-content/uploads/2020/07/20200701-SOH-Universal-Face-Coverings-Order.pdf,20201120,Updated PolicyCodingNotes,1
561,42,PA,Pennsylvania,SchoolMask,1,1,0,,,,,,,,,,,20200701,20200701,,,,,,"(quote) all students, staff and visitors age two and older while in school entities, including public K-12 schools, brick and mortar and cyber charter schools, private and parochial schools (quote) are required to wear face coverings per the Department of Health order on universal face coverings. Allows similar exemptions (e.g., removal while eating or drinking, for individuals for whom wearing a mask would cause medical issues). Expands the policy on 20201118, , corresponding with the expanded public mask mandate (i.e., wearing masks indoors irrespective of physical distancing). Emphasizes to (quote) require that all people, including their employees, customers, teachers, student and visitors, wear a face covering (quote): https://www.governor.pa.gov/wp-content/uploads/2020/11/20201117-SOH-Universal-Face-Coverings-Order-Update.pdf","https://www.education.pa.gov/Schools/safeschools/emergencyplanning/COVID-19/Waivers/MaskWearing/Pages/default.aspx#:~:text=Children%20two%20years%20and%20older,a%20face%20covering%20in%20school.",20210205,,1
561,42,PA,Pennsylvania,Quarantine,0,1,0,,,,,,,,,,,20200702,20200702,,,,,,"(quote) If you have traveled, or plan to travel, to an area where there are high amounts of COVID-19 cases, it is recommended that you stay at home for 14 days upon return to Pennsylvania. If you travel to the following states, you will need to quarantine for 14 days upon return: Alabama, Arizona, Arkansas, California, Florida, Georgia, Idaho, Louisiana, Mississippi, Nevada, North Carolina, South Carolina, Tennessee, Texas, Utah (quote). No expiry provided, not mandated. Expanded to include more states on 20200710 (Delaware, Iowa, Kansas and Oklahoma): https://www.governor.pa.gov/newsroom/dashboard-data-confirms-need-for-masking-social-distancing/ On 2020717, removed Delaware from the list, continued for the others: https://www.health.pa.gov/topics/disease/coronavirus/Pages/Travelers.aspx On 20200724 added Missouri and Wyoming to the list. State list is now: Alabama, Arizona, Arkansas, California, Florida, Georgia, Idaho, Iowa, Kansas, Louisiana, Mississippi, Missouri, Nevada, North Carolina, Oklahoma, South Carolina, Tennessee, Texas, Utah, Wyoming. On 20200806, Wyoming is removed from the list and Nebraska, North Dakota, and Wisconsin are added to the list: https://www.health.pa.gov/topics/disease/coronavirus/Pages/Travelers.aspx On 20200814 Iowa, Nebraska, North Carolina, Utah and Winsconsin are removed from the list https://www.health.pa.gov/topics/disease/coronavirus/Pages/Travelers.aspx On 20200821 Arizona is removed from the list https://www.health.pa.gov/topics/disease/coronavirus/Pages/Travelers.aspx On 20200828 adds Hawaii, Illinois, South Dakota.Adds Hawaii, Illinois, South Dakota https://www.health.pa.gov/topics/disease/coronavirus/Pages/Travelers.aspx On 20200904 adds Iowa and North Carolina and removes California https://www.health.pa.gov/topics/disease/coronavirus/Pages/Travelers.aspx On 20200911 removes Hawaii, North Carolina and Texas https://www.health.pa.gov/topics/disease/coronavirus/Pages/Travelers.aspx On 20200918 removes Nevada and adds Nebraska and Wisconsin https://www.health.pa.gov/topics/disease/coronavirus/Pages/Travelers.aspx. On 20200925 removes Louisiana and adds Kentucky, Utah, and Texas. https://www.health.pa.gov/topics/disease/coronavirus/Pages/Travelers.aspx On 20201002 removes Georgia and adds Minnesota, Montana, Nevada, Wyoming. https://www.health.pa.gov/topics/disease/coronavirus/Pages/Travelers.aspx. On 20201009 adds Alaska, Indiana, and North Carolina https://www.health.pa.gov/topics/disease/coronavirus/Pages/Travelers.aspx. On 20201016, removes Texas https://www.health.pa.gov/topics/disease/coronavirus/Pages/Travelers.aspx. On 20201030 adds Colorado, Louisiana, Michigan, New Mexico, Rhode Island, and Texas https://www.health.pa.gov/topics/disease/coronavirus/Pages/Travelers.aspx. On 20201106 adds Arizona, Connecticut, Georgia, Massachusetts: https://www.health.pa.gov/topics/disease/coronavirus/Pages/Travelers.aspx Added Virginia and removed Louisiana on 20201113: https://www.health.pa.gov/topics/disease/coronavirus/Pages/Travelers.aspx",https://www.media.pa.gov/Pages/Health-Details.aspx?newsid=893&:~:text=Harrisburg%2c%20PA%20%E2%80%93%20As%20the%20holiday%2cby%20Secretary%20of%20Health%20Dr,20201115,Updated PolicyCodingNotes,1
561,42,PA,Pennsylvania,BarRestrict,1,1,0,,,,,,,,IndoorAllowed,,,20200702,20200703,20200901,,,,,"Lebanon county moves to green phase, bringing the full state under green phase requirements and guidelines: personal care services (by appointment only), gyms and spas (encouraged to only go by appointment or reservation), and all other businesses previously closed to in-person operations (e.g., indoor recreation facilities, and entertainment facilities, including theaters, casinos, and nightclubs) may operate up to 50 pct maximum capacity, required masking, ensuing physical distancing.",https://www.governor.pa.gov/newsroom/reopening-phase-orders-updated-to-include-last-county-moving-to-green-on-july-3/,20210205,,1
561,42,PA,Pennsylvania,GathRestrict,1,1,0,,,,250,250,,,,,,20200702,20200703,,,,,,"Lebanon county moves to green phase, bringing the full state under green phase requirements and guidelines: prohibits gatherings of more than 250 people (includes, but is not limited to, a concert, festival, fair, conference, sporting event, movie showing, or theater performance). Expressly exludes religious gatherings and places of worship.",https://www.governor.pa.gov/newsroom/reopening-phase-orders-updated-to-include-last-county-moving-to-green-on-july-3/,20210205,Updated full entry,1
561,42,PA,Pennsylvania,OtherBusinessClose,1,1,0,,,,,,,,IndoorAllowed,,,20200702,20200703,20210222,,,,,"Lebanon county moves to green phase, bringing the full state under green phase requirements and guidelines. Statewide, eases restrictions on the following businesses: personal care services (by appointment only), gyms and spas (encouraged to only go by appointment or reservation). All other businesses previously closed to in-person operations may operate up to 50 pct maximum occupancy, enforce distancing requirements - these businesses include the following: indoor recreation facilities and all entertainment (such as casinos, theaters).",https://www.governor.pa.gov/newsroom/reopening-phase-orders-updated-to-include-last-county-moving-to-green-on-july-3/,20210205,,1
561,42,PA,Pennsylvania,OtherBusinessClose,1,1,0,,,,,,,,IndoorAllowed,,,20200702,20200703,20210520,,,,,"Lebanon county moves to green phase, bringing the full state under green phase requirements and guidelines: in-person retail businesses can operate up to 75 pct capacity. Expands restrictions on 20201212, requiring capacity limits of 50 pct: https://www.governor.pa.gov/wp-content/uploads/2020/12/20201210-TWW-Limited-Time-Mitigation-Order.pdf Returns to 75 pct capacity on 20210104: https://www.governor.pa.gov/newsroom/gov-wolf-announces-lifting-of-time-limited-mitigation-on-jan-4-dashboard-to-track-progress-of-covid-19-vaccine-distribution/. Extended until 20210521: 
https://www.governor.pa.gov/wp-content/uploads/2021/02/TWW-COVID-disaster-emergency-amendment-digital-sig-2-19-21.pdf.",https://www.governor.pa.gov/newsroom/reopening-phase-orders-updated-to-include-last-county-moving-to-green-on-july-3/,20210220,Updated DateExpiry,1
561,42,PA,Pennsylvania,RestaurantRestrict,1,1,0,,,,,,,,IndoorAllowed,,,20200702,20200703,20210222,,,,,"Lebanon county moves to green phase, bringing the full state under green phase requirements and guidelines. Eased restraurant restrictions are now statewide, dine-in services in indoor and outdoor seating areas may resume conditional on strict adherence to published guidelines (including 50 pct occupancy). Bar seating may only occur if physical distancing is conducted or physical barriers are provided. Capacity reduce to 25 pct indoors, expanding the policy on 20200716: https://www.governor.pa.gov/newsroom/wolf-administration-announces-targeted-mitigation-efforts-in-response-to-recent-covid-case-increases/ Capacity is increased to 50 pct on 20200921: https://www.governor.pa.gov/newsroom/wolf-administration-signs-orders-that-restaurants-may-increase-indoor-occupancy-to-50-percent/ Capacity is reduced to 25 pct capacity on 20201123: https://www.governor.pa.gov/wp-content/uploads/2020/11/20201124-TWW-3rd-Amendment-COVID-19-Proclamation.pdf",https://www.governor.pa.gov/newsroom/reopening-phase-orders-updated-to-include-last-county-moving-to-green-on-july-3/,20210205,Updated full entry,1
561,42,PA,Pennsylvania,BarRestrict,1,1,0,,,,,,,,TakeawayOnly,,,20200715,20200716,20210520,,,,,"Bars must close for on-premises services (take-away permitted). Venues that operate as restaurants (i.e., offer sit-down, dine-in meals) can continue operating and sell alcohol conditional on having a meal purchased alongside it. Due to these stipulations, we are coding this as a closure of bar for on-premises services (takeaway only) as the base policy. Extended to 20210222: https://www.governor.pa.gov/wp-content/uploads/2020/11/20201124-TWW-3rd-Amendment-COVID-19-Proclamation.pdf. Extended until 20210521: 
https://www.governor.pa.gov/wp-content/uploads/2021/02/TWW-COVID-disaster-emergency-amendment-digital-sig-2-19-21.pdf.",https://www.governor.pa.gov/newsroom/wolf-administration-announces-targeted-mitigation-efforts-in-response-to-recent-covid-case-increases/,20210224,Updated DateExpiry,1
561,42,PA,Pennsylvania,GathRestrict,1,1,0,,,,25,250,,,,,,20200715,20200716,20201129,,20200914,,,"Re-imposes gathering restrictions on indoor gatherings, prohibiting indoor events and gatherings of more than 25 people. Outdoor gatherings continue to have a limit of no more than 250 people. Ended mandate with court ruling on 20200914: https://bloximages.newyork1.vip.townnews.com/dailyamerican.com/content/tncms/assets/v3/editorial/6/40/640080a6-f6c8-11ea-977f-d37f8b7ed48f/5f5fd1ffd6dbe.pdf.pdf",https://www.governor.pa.gov/newsroom/wolf-administration-announces-targeted-mitigation-efforts-in-response-to-recent-covid-case-increases/,20210205,Updated full entry,1
561,42,PA,Pennsylvania,OtherBusinessClose,1,1,0,,,,,,,,FullClose,,,20200715,20200716,20210520,,,,,"Closes nightclubs, prohibiting their operations. Extended to 20210222: https://www.governor.pa.gov/wp-content/uploads/2020/11/20201124-TWW-3rd-Amendment-COVID-19-Proclamation.pdf. Extended until 20210521: 
https://www.governor.pa.gov/wp-content/uploads/2021/02/TWW-COVID-disaster-emergency-amendment-digital-sig-2-19-21.pdf.",https://www.governor.pa.gov/newsroom/wolf-administration-announces-targeted-mitigation-efforts-in-response-to-recent-covid-case-increases/,20210224,Updated DateExpiry,1
561,42,PA,Pennsylvania,GathRestrict,0,1,0,,,,25,250,,,,,,20200914,20200914,,,,,,"With court ruling ending the gathering mandate, Pennsylvania continues to recommend that gatherings are limited to no more than 25 indoors and no more than 250 outdoors",https://www.pa.gov/guides/responding-to-covid-19/#ReopeningPennsylvania,20210205,Removed religious gathering limits,1
561,42,PA,Pennsylvania,GathRestrict,1,1,0,,,,3750,7500,,,,,,20201006,20201009,20201129,,,,,"Expands restrictions on gatherings, making it a mandate from a recommendation. Allows the following for indoor events: 20 pct occupancy for 0-2,000 people, 15 pct occupancy for 2,001-10,000 people, 10 pct occupancy for over 10,000 people up to 3,375. Allows the following for outdoor events: 25 pct occupancy for 0-2,000 people, 20 pct occupancy for 2,001-10,000 people, 15 pct occupancy for over 10,000 people up to 7,500.",https://www.governor.pa.gov/wp-content/uploads/2020/10/20201006-TWW-amendment-to-targeted-mitigation-order.pdf,20210205,Updated full entry,1
561,42,PA,Pennsylvania,StayAtHome,0,1,0,,,,,,,,,,,20201117,20201117,20210104,,20210104,,,"(quote) I hereby strongly advise all Pennsylvanians to only leave home to go to work or school, or for essential needs of themselves or persons they are caring for (quote). Announced on 20201230 that temporary measures are allowed to expire on 20210104, thereby ending the recommendation for all Pennsylvanians to only leave home to go to work or school, or for essential needs of themselves or persons they are caring for: https://www.governor.pa.gov/newsroom/gov-wolf-announces-lifting-of-time-limited-mitigation-on-jan-4-dashboard-to-track-progress-of-covid-19-vaccine-distribution/.",https://www.governor.pa.gov/wp-content/uploads/2020/11/20201123-TWW-stay-at-home-advisory.pdf,20210122,Added DateEnded and updated PolicyCodingNotes,1
561,42,PA,Pennsylvania,Quarantine,1,1,0,,,,,,,,,,,20201117,20201120,,20201125,20210301,,,"Expands previous quarantine order from a recommendation to a mandate. The quarantine order now requires all travelers to get tested 72 hours prior to entering Pennsylvania or quarantine for 14 days upon entering, and the order now applies to all states and international locations. Exemptions include those who commute to neighboring states for work or health care. Eased on 20201125 to only apply to individuals age 11 and up and to allow for a negative test result during quarantine: https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/SOH%20Travel%2011-25-2020.pdf. Further eased on 20201209 to shorten quarantine to 10 days: https://www.health.pa.gov/topics/Documents/Diseases%20and%20Conditions/Travel%20Order%20Amendment.pdf. Terminated on 20210301: https://www.governor.pa.gov/wp-content/uploads/2021/03/2021.3.1-TWW-termination-of-travel-mitigation-order.pdf.",https://www.governor.pa.gov/wp-content/uploads/2020/11/20201117-SOH-Travel-Mitigation-Order.pdf,20210301,Updated PolicyCodingNotes and added DateEnded,1
561,42,PA,Pennsylvania,GathRestrict,1,1,0,,,,500,2500,,,,,,20201123,20201127,20210222,,,,,"Expands non-religious gathering restrictions, now limiting indoor and outdoor occupancy of events of up to no more than 500 people for indoors (if the maximum occupancy is 10,000), with different maximums for smaller venues (10 pct capacity for venues with 0-2,000 people capacity, 5 pct capacity for venues of 2,001-10,000 people capacity indoors) and then up to 2500 people outdoors (in venues that can have up to 10000 people, 5 pct capacity up to 2500). For smaller venues, outdoor capacitys are 15 pct capacity for venues 0-2000 and 10 pct capacity for 2,001 to 10,000 people capacity venues. Religious gatherings and places of worship are exempted from these limits. Social distancing continues to be required.",https://www.governor.pa.gov/wp-content/uploads/2020/11/20201123-TWW-mitigation-enforcement-immunity-order.pdf,20210205,Updated full entry,1
561,42,PA,Pennsylvania,GathRestrict,1,1,0,,,,10,50,,,,,,20201210,20201212,20210104,,20210104,,,"Expands gathering restrictions. Regardless of capacity limits, indoor gatherings of more than 10 persons are prohibited. Indoor religious gatherings are exempt from indoor gathering restrictions but are strongly encouraged to enforce physical distancing and other mitigation measures at gatherings.  Outdoor gatherings of more than 50 persons are prohibited. Religious gatherings are exempt: (quote) Churches, synagogues, temples, mosques, and other places of congregate worship are specifically excluded from the limitations set forth above during religious services, these institutions are strongly encouraged to find alternative methods for worship, as in person gatherings pose a significant risk to participants at this time. (quote)",https://www.governor.pa.gov/wp-content/uploads/2020/12/20201210-TWW-Limited-Time-Mitigation-Order.pdf,20210205,Updated full entry,1
561,42,PA,Pennsylvania,OtherBusinessClose,1,1,0,,,,,,,,FullClose,,,20201210,20201212,20210104,20210104,,,,"Expands business restrictions, (quote) all in-person businesses in the entertainment industry serving the public within a building or indoor defined area, including, but not limited to, theaters, concert venues, museums, movie theaters, arcades, casinos, bowling alleys, private clubs, and all other similar entertainment, recreational or social facilities, are prohibited from operation (quote). Eased on 20210104, when time-limited mitigation order is lifted: https://www.governor.pa.gov/newsroom/gov-wolf-announces-lifting-of-time-limited-mitigation-on-jan-4-dashboard-to-track-progress-of-covid-19-vaccine-distribution/",https://www.governor.pa.gov/wp-content/uploads/2020/12/20201210-TWW-Limited-Time-Mitigation-Order.pdf,20210205,,1
561,42,PA,Pennsylvania,OtherBusinessClose,1,1,0,,,,,,,,OutdoorOnly,,,20201210,20201212,20210104,20210104,,,,"Expands restrictions for gyms and fitness facilities. Indoor operations at gyms and fitness facilities are now prohibited. Outdoor operations may continue, but all participants must wear face coverings and practice physical distancing requirements.   Eased on 20210104, when time-limited mitigation order is lifted: https://www.governor.pa.gov/newsroom/gov-wolf-announces-lifting-of-time-limited-mitigation-on-jan-4-dashboard-to-track-progress-of-covid-19-vaccine-distribution/",https://www.governor.pa.gov/wp-content/uploads/2020/12/20201210-TWW-Limited-Time-Mitigation-Order.pdf,20210205,,1
561,42,PA,Pennsylvania,RestaurantRestrict,1,1,0,,,,,,,,OutdoorOnly,,,20201210,20201212,20210104,20210104,,,,"Expands restaurant restrictions. All in-person indoor dining is prohibited. Outdoor dining may continue, where customers are served at tables, physical distancing and masks are required, and alcohol service must stop at 10pm. ",https://www.governor.pa.gov/wp-content/uploads/2020/12/20201210-TWW-Limited-Time-Mitigation-Order.pdf,20210205,Updated full entry,1
561,42,PA,Pennsylvania,GathRestrict,1,1,0,,,,500,2500,,,,,,20201230,20210104,20210520,20210301,,,,"Temporary gathering restrictions are allowed to expire on January 4, 2021, thereby reverting to mitigation orders in place on December 11, 2020. Limits indoor and outdoor occupancy of events of up to no more than 500 people for indoors (if the maximum occupancy is 10,000), with different maximums for smaller venues (10 pct capacity for venues with 0-2,000 people capacity, 5 pct capacity for venues of 2,001-10,000 people capacity indoors) and then up to 2500 people outdoors (in venues that can have up to 10000 people, 5 pct capacity up to 2500). For smaller venues, outdoor capacitys are 15 pct capacity for venues 0-2000 and 10 pct capacity for 2,001 to 10,000 people capacity venues. Therefore coded as 500 indoors and 2,500 outdoors to account for maximum capacity limits. Religious gatherings and places of worship are exempted from these limits. Social distancing continues to be required. Extended until 20210521: 
https://www.governor.pa.gov/wp-content/uploads/2021/02/TWW-COVID-disaster-emergency-amendment-digital-sig-2-19-21.pdf.",https://www.governor.pa.gov/wp-content/uploads/2020/11/20201123-TWW-mitigation-enforcement-immunity-order.pdf,20210301,Added DateEased,1
561,42,PA,Pennsylvania,OtherBusinessClose,1,1,0,,,,,,,,IndoorAllowed,,,20201230,20210104,20210520,,,,,"Indoor businesses in the entertainment industry including theaters, concert venues, museums, movie theaters, arcades, casinos, bowling alleys, and other social and recreational facilities may operate at up to 50 pct of the maximum capacity. Extended until 20210521: 
https://www.governor.pa.gov/wp-content/uploads/2021/02/TWW-COVID-disaster-emergency-amendment-digital-sig-2-19-21.pdf.",https://www.governor.pa.gov/newsroom/gov-wolf-announces-lifting-of-time-limited-mitigation-on-jan-4-dashboard-to-track-progress-of-covid-19-vaccine-distribution/,20210224,Updated DateExpiry,1
561,42,PA,Pennsylvania,OtherBusinessClose,1,1,0,,,,,,,,IndoorAllowed,,,20201230,20210104,20210520,,,,,"All gyms and fitness facilities are permitted to continue indoor operations at up to 50 pct occupancy but must prioritize outdoor physical fitness activities and mandates face coverings. Extended until 20210521: 
https://www.governor.pa.gov/wp-content/uploads/2021/02/TWW-COVID-disaster-emergency-amendment-digital-sig-2-19-21.pdf.",https://www.governor.pa.gov/newsroom/gov-wolf-announces-lifting-of-time-limited-mitigation-on-jan-4-dashboard-to-track-progress-of-covid-19-vaccine-distribution/,20210224,Updated DateExpiry,1
561,42,PA,Pennsylvania,RestaurantRestrict,1,1,0,,,,,,,,IndoorAllowed,,,20201230,20210104,20210520,,,,,"Temporary restaurant restrictions are allowed to expire on January 4, 2021, thereby reverting to mitigation orders in place on December 11, 2020. Allows restaurants to operate at 50 pct capacity for indoor services if self-certified and 25 pct capacity if not self-certified. Alcohol sales must cease by 1100 pm and on-premise alcohol consumption must cease by 1200 am. Customers must be served at tables, physical distancing, masks, etc are required. Extended until 20210521: 
https://www.governor.pa.gov/wp-content/uploads/2021/02/TWW-COVID-disaster-emergency-amendment-digital-sig-2-19-21.pdf.",https://www.governor.pa.gov/newsroom/gov-wolf-announces-lifting-of-time-limited-mitigation-on-jan-4-dashboard-to-track-progress-of-covid-19-vaccine-distribution/,20210224,Updated DateExpiry,1
561,42,PA,Pennsylvania,GathRestrict,1,1,0,,,,,,,,,,,20210301,20210301,20210520,,,,,Eases gathering restrictions by removing absolute cap on number of people. Venues are now permitted to operate at 15 pct capacity for indoor events and 20 pct capacity for outdoor events. Religious gatherings and places of worship are exempted from these limits. Social distancing continues to be required.,https://www.governor.pa.gov/wp-content/uploads/2021/03/2021.3.1-TWW-amended-mitigation-enforcment-immunity-order.pdf,20210301,,1
562,44,RI,Rhode Island,EmergDec,1,1,0,,,,,,,,,,,20200309,20200309,20210414,,,,,"Declaration of Disaster Emergency. Initial expiry is 20200408, extended through 20200508 http://governor.ri.gov/documents/orders/Executive-Order-20-18.pdf Extended to 20200704 https://governor.ri.gov/documents/orders/Executive-Order-20-42.pdf Extended to 20200802 https://governor.ri.gov/documents/orders/Executive-Order-20-52.pdf. Extended to 20200902 on Aug 3.  Extended to 20201003 https://governor.ri.gov/documents/orders/Executive-Order-20-69.pdf. Extended to 20201102 https://governor.ri.gov/documents/orders/Executive-Order-20-81.pdf . Extended to 20201119 https://governor.ri.gov/documents/orders/Executive-Order-20-86.pdf Extended to 20201202 https://governor.ri.gov/documents/orders/Executive-Order-20-89.pdf. Extended to 20201203 https://governor.ri.gov/documents/orders/Executive-Order-20-91.pdf. Extended to 20201231 https://governor.ri.gov/documents/orders/Executive-Order-20-102.pdf. Extended to 20210120 https://governor.ri.gov/documents/orders/Executive-Order-20-109.pdf. Extended to 20210217: https://governor.ri.gov/documents/orders/Executive-Order-21-06a.pdf. Extended to 20210317 https://governor.ri.gov/documents/orders/Executive-Order-21-14.pdf. Extended to 20210414 https://governor.ri.gov/documents/orders/Executive-Order-21-25.pdf.",http://www.governor.ri.gov/documents/orders/Executive-Order-20-02.pdf,20210322,Updated DateExpiry and PolicyCodingNotes,1
562,44,RI,Rhode Island,GathRestrict,0,1,0,,,,250,250,250,250,,,,20200311,20200311,20200629,,20200317,,,Recommended not organizing events of 250 people or more via Department of Health,https://health.ri.gov/publications/guidance/COVID-19-Preparedness-n-Response.pdf,20201031,Updated StatePolicy to GathRestrict with a Mandate of 0,1
