location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,StateWide,InGathLim,OutGathLim,InGathLimReligious,OutGathLimReligious,PublicMaskLevel,DateIssued,DateEnacted,DateExpiry,DateEased,DateEnded,DateReexpanded1,DateReeased1,PolicyCodingNotes,PolicySource,LastUpdated,LastUpdatedNotes
562,44,RI,Rhode Island,StayAtHome,1,1,,,,,,20200328,20200328,20200508,,20200509,,,"(quote) All Rhode Island residents are required to stay home (quote). As of 20200509, Repeals the portion of the stay-at-home EO to stay at home, ending the order http://governor.ri.gov/documents/orders/Executive-Order-20-32.pdf",http://www.governor.ri.gov/documents/orders/Executive-Order-20-13.pdf,20200915,Updated DateExpiry of 20200508
562,44,RI,Rhode Island,OtherBusinessClose,1,1,,,,,,20200328,20200330,20200929,20200509,,,,"All non-critical retail businesses to cease operations as of 20200330. Allowed to re-open for in-store pickup and limited browsing starting 20200508 https://governor.ri.gov/documents/orders/Executive-Order-20-32.pdf. Introduces further easings on 20200601https://governor.ri.gov/documents/orders/Executive-Order-20-40.pdf. Phase III rules for retail easing extended to end of month, requires that retail businesses and others that reopen create a COVID Control Plan. ",http://www.governor.ri.gov/documents/orders/Executive-Order-20-13.pdf,20200901,Updated DateExpiry to 20200929
562,44,RI,Rhode Island,CaseIsolation,1,1,,,,,,20200409,20200409,20201003,,,,,"Individuals who test positive for COVID-19 must self-isolate until they have had no fever for at least 72 hours, they have experienced resolution of symptoms and at least 7 days have passed since their symptoms appeared . Family or household members residing with an individual who tests positive must self-quarantine for 14 days. Extended to 20200605 http://governor.ri.gov/documents/orders/Executive-Order-20-31.pdf This is extended to 20200704 https://governor.ri.gov/documents/orders/Executive-Order-20-42.pdf Extended to 20200802 https://governor.ri.gov/documents/orders/Executive-Order-20-52.pdf. Extended to end of August on 20200729. Extended to 20201003. https://governor.ri.gov/documents/orders/Executive-Order-20-71.pdf",https://governor.ri.gov/documents/orders/Executive-Order-20-20.pdf,20200904,Updated DateExpiry to 20201003
562,44,RI,Rhode Island,PublicMask,1,1,,,,,Mandate3,20200505,20200508,20201003,,,,,"(quote) any person who is in a place open to the public, whether indoors or outdoors, shall cover their mouth and nose with a mask or cloth face covering (quote). Also explicitly requires masks or cloth face coverings when inside grocery stores, pharmacies, other retail stores, and on public transit, taxi, ride sharing or similar service. Coded as Mandate3 for PublicMaskLevel as it explicitly calls for mask use across indoor and outdoor settings. Mandate3 Mask rule extended for a month on 20200803.  Extended to 20201003 https://governor.ri.gov/documents/orders/Executive-Order-20-69.pdf",http://governor.ri.gov/documents/orders/Executive-Order-20-30.pdf,20200904,Updated DateExpiry to 20201003 and PolicyCodingNotes
562,44,RI,Rhode Island,StayAtHome,0,0,,,,,,20200508,20200509,20200929,,,,,"Strongly advises vulnerable populations (eg, people 65 and older) to stay at home. Extended to 20200730 https://governor.ri.gov/documents/orders/Executive-Order-20-50.pdf. Extended to end of August on 20200729",http://governor.ri.gov/documents/orders/Executive-Order-20-32.pdf,20200901,Updated DateExpiry to 20200929
562,44,RI,Rhode Island,GathRestrict,1,1,15,15,15,15,,20200529,20200601,20200730,20200630,,,,"Original easing of the 5 person gathering restrictions, now groups of 15 allowed. Eased to being 25 people gatherings indoors on 20200629",http://www.governor.ri.gov/documents/orders/Executive-Order-20-13.pdf,20200803,Updated entry to new gathering system and added numeric variables
562,44,RI,Rhode Island,GathRestrict,1,1,25,50,25,50,,20200629,20200630,20200730,,,,,"Gatherings of up to 25 indoors are now permitted. Also allows gatherings of up to 50 outdoors, ",https://governor.ri.gov/documents/orders/Executive-Order-20-50.pdf,20200803,Updated entry to new gathering system and added numeric variables
562,44,RI,Rhode Island,GathRestrict,1,1,15,15,125,250,,20200729,20200729,20200929,,,,," (quote) All indoor and outdoor social gatherings of more than fifteen (15) people in any public or private space are prohibited. (quote) Includes exceptions for receptions for weddings (50 indoor and 100 outdoor under strict distancing guidelines). Indoor gatherings at religious institutions can have 125 max. (quote) religious and faithbased organizations may conduct indoor in-person activities up to 66 pct percent of worship space capacity, subject to a cap of one hundred and twenty-five (125) people and to the Phase III guidelines for religious and faith-based organizations (quote). Outdoor religious events can have 250, but distancing and masking must be in effect. All houses of worship must develop a COVID control plan. ",https://governor.ri.gov/documents/orders/Executive-Order-20-58.pdf,20200901,Updated DateExpiry to 20200929
563,45,SC,South Carolina,EmergDec,1,1,,,,,,20200313,20200313,20200924,,,,,State of Emergency Declaration. Extension on 20200711 provided no formal expiry: https://governor.sc.gov/sites/default/files/Documents/2020-07-11%20eFILED%20Executive%20Order%20No.%202020-44%20-%20State%20of%20Emergency.pdf Extended to 20200810 https://governor.sc.gov/sites/default/files/Documents/2020-07-26%20FILED%20Executive%20Order%20No.%202020-48%20-%20State%20of%20Emergency.pdf Extended to 20200924 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-09-09%20FILED%20Executive%20Order%20No.%202020-59%20-%20State%20of%20Emergency.pdf,https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-03-13%20FILED%20Executive%20Order%20No.%202020-08%20-%20State%20of%20Emergency%20Due%20to%20Coronavirus%20(COVID-19).pdf,20200913,Updated DateExpiry to 20200924
563,45,SC,South Carolina,SchoolClose,1,0,,,,,,20200313,20200316,20200330,,,,,Closed public schools (including universities and technical colleges) in Kershaw and Lancaster counties. This was included in the state of emergency declaration. Initial expiry is 20200330 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-03-13%20FILED%20Executive%20Order%20No.%202020-08%20-%20State%20of%20Emergency%20Due%20to%20Coronavirus%20(COVID-19).pdf,https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-03-13%20FILED%20Executive%20Order%20No.%202020-08%20-%20State%20of%20Emergency%20Due%20to%20Coronavirus%20(COVID-19).pdf,20200618,"Updated DateExpiry to 20200330, as this was the sub-state closure"
563,45,SC,South Carolina,GathRecom,0,1,100,100,,,,20200315,20200315,,,,,,"(quote) I urge that indoor and outdoor public gaterings be cancelled, postponed, or rescheduled, to the extent possible, or limited so as to not exceed 100 people (quote)",https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-03-15%20FILED%20Executive%20Order%20No.%202020-09%20-%20Closing%20Schools%20Cancelling%20Elections%20Other%20Provisions%20Due%20to%20COVID-19.pdf,20200803,Updated entry to new gathering system and added numeric variables
563,45,SC,South Carolina,SchoolClose,1,1,,,,,,20200315,20200316,,,20200626,,,"All public schools (including universities and technical colleges) are closed starting on 20200316. A 20200412 issuance extended through the end of the school year. Extension on 20200711 provided no formal expiry: https://governor.sc.gov/sites/default/files/Documents/2020-07-11%20eFILED%20Executive%20Order%20No.%202020-44%20-%20State%20of%20Emergency.pdf Extended to 20200810 https://governor.sc.gov/sites/default/files/Documents/2020-07-26%20FILED%20Executive%20Order%20No.%202020-48%20-%20State%20of%20Emergency.pdf. Renewal order on 20200626 excludes language on school closure. Individual school districts now asked to submit reopening plans, so varies by county and district. Statewise school closures thus ended. ",https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-03-15%20FILED%20Executive%20Order%20No.%202020-09%20-%20Closing%20Schools%20Cancelling%20Elections%20Other%20Provisions%20Due%20to%20COVID-19.pdf,20200812,Updated DateEnded to 20200626
563,45,SC,South Carolina,BarRestrict,1,1,,,,,,20200317,20200318,20200924,20200504,,20200711,,"Limited operations required (off-premise consumption only): bars. Initial expiry is 20200331. Eased this policy starting 2020050. Policy reimposed on 20200711: https://governor.sc.gov/sites/default/files/Documents/2020-07-11%20eFILED%20Executive%20Order%20No.%202020-44%20-%20State%20of%20Emergency.pdf Extended to 20200810 https://governor.sc.gov/sites/default/files/Documents/2020-07-26%20FILED%20Executive%20Order%20No.%202020-48%20-%20State%20of%20Emergency.pdf Somewhat re-expands restrictions effective 20200803, limiting capacity up to 50 pct and requiring masks: https://governor.sc.gov/sites/default/files/Documents/2020-08-02%20eFILED%20Executive%20Order%20No.%202020-50%20-%20Initiating%20Additional%20Emergency%20Measures%20%26%20Consolidating%20Previous%20Orders.pdf Extended to 20200924 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-09-09%20FILED%20Executive%20Order%20No.%202020-59%20-%20State%20of%20Emergency.pdf",https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-03-17%20eFILED%20Executive%20Order%20No.%202020-10%20-%20Directing%20Additional%20Emergency%20Measures%20Due%20to%20COVID-19.pdf,20200913,Updated DateExpiry to 20200924
563,45,SC,South Carolina,GathRestrict,1,1,50,50,50,50,,20200317,20200318,20200401,20200803,,,,"Initial expiry is through 20200331, see section 5 of EO.  ",https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-03-17%20eFILED%20Executive%20Order%20No.%202020-10%20-%20Directing%20Additional%20Emergency%20Measures%20Due%20to%20COVID-19.pdf,20200812,Added DateEased
563,45,SC,South Carolina,RestaurantRestrict,1,1,,,,,,20200317,20200318,20200924,20200504,,20200711,,"Limited operations required (off-premise consumption only): restaurants. Initial expiry is 20200331. Eased this policy starting 20200504 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-05-03%20eFILED%20Executive%20Order%20No.%202020-31%20-%20Modification%20of%20Home%20or%20Work%20Order%20%26%20Authorization%20of%20Outdoor%20Dining%20.  Additional easing enacted on 20200511. https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-05-08%20eFILED%20Executive%20Order%20No.%202020-34%20-%20Authorization%20of%20Limited%20Indoor%20Dining%20Services%20%26%20Rescission%20of%20Boating%20Restrictions.pdf Extension to 20200527 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-05-08%20FILED%20Executive%20Order%20No.%202020-34%20-%20Authorization%20of%20Limited%20Indoor%20Dining%20Services%20%26%20Rescission%20of%20Boating%20Restrictions.pdf. Extended to 20200710: https://governor.sc.gov/sites/default/files/Documents/2020-06-26%20eFILED%20Executive%20Order%20No.%202020-42%20-%20State%20of%20Emergency.pdf. Policy reimposed on 20200711: https://governor.sc.gov/sites/default/files/Documents/2020-07-11%20eFILED%20Executive%20Order%20No.%202020-44%20-%20State%20of%20Emergency.pdf Somewhat re-expands restrictions effective 20200803, limiting capacity up to 50 pct and requiring masks: https://governor.sc.gov/sites/default/files/Documents/2020-08-02%20eFILED%20Executive%20Order%20No.%202020-50%20-%20Initiating%20Additional%20Emergency%20Measures%20%26%20Consolidating%20Previous%20Orders.pdf Extended to 20200924 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-09-09%20FILED%20Executive%20Order%20No.%202020-59%20-%20State%20of%20Emergency.pdf",https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-03-17%20eFILED%20Executive%20Order%20No.%202020-10%20-%20Directing%20Additional%20Emergency%20Measures%20Due%20to%20COVID-19.pdf,20200913,Updated DateExpiry to 20200924
563,45,SC,South Carolina,GathRestrict,1,1,3,3,3,3,,20200323,20200323,20200611,20200611,,,,"Expires at the expiration of the emergency order. Note that this restriction actually mandates gatherings to 3 or less. Eases restriction, allowing for up to 50 people starting 20200611 https://governor.sc.gov/sites/default/files/Documents/2020-06-11%20eFILED%20Executive%20Order%20No.%202020-40%20-%20State%20of%20Emergency.pdf",https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-03-23%20eFILED%20Executive%20Order%20No.%202020-13%20-%20Authorizing%20Law%20Enforcement%20to%20Preserve%20Public%20Health.pdf,20200803,Updated entry to new gathering system and added numeric variables
563,45,SC,South Carolina,Quarantine,1,1,,,,,,20200327,20200327,20200512,,20200501,,,"Mandates 14 day quarantine on people entering from New York, New Jersey, Connecticut, and New Orleans, Louisiana. Expires when emergency order expires. The 20200412 extension of the State of Emergency extends expiry to 20200427 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-04-12%20eFILED%20Executive%20Order%20No.%202020-23%20-%20Third%20State%20of%20Emergency%20Due%20to%20COVID-19%20Pandemic.pdf    Extended to 20200512 on 20200427 https://governor.sc.gov//sites/default/files/Documents/Executive-Budget/2020-04-27%20eFILED%20Executive%20Order%20No.%202020-29%20-%20State%20of%20Emergency%20Due%20to%20COVID-19%20Pandemic%20Response%20%26%20Other%20Measures.pdf  Ended this policy on 20200501 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-05-01%20eFILED%20Executive%20Order%20No.%202020-30%20-%20Rescinding%20Self-Quarantine%2C%20Lodging%2C%20%26%20Travel%20Restrictions%20for%20Individuals%20Entering%20S.C.%20from%20High-R",https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-03-27%20eFILED%20Executive%20Order%20No.%202020-14%20-%20Self-Quarantine%20for%20Individuals%20from%20High-Risk%20Areas.pdf,20200504,"Added DateEnded of 20200501. On 20200428, updated DateExpiry to 20200512.On 20200426, updated DateExpiry on 20200427. On 20200412, clarified that quarantine is required for individuals traveling from New Orleans, Louisiana not all of Louisiana"
563,45,SC,South Carolina,OtherBusinessClose,1,1,,,,,,20200330,20200330,20200924,20200420,,,,"Closes all public beaches and water access, including parking lots and piers, docks, warfs, boat ramps, and boat landings. On 20200420, eased restrictions further beyond recreational activities. Extends to 20200710 https://governor.sc.gov/sites/default/files/Documents/2020-06-26%20eFILED%20Executive%20Order%20No.%202020-42%20-%20State%20of%20Emergency.pdff Extended to 20200810 https://governor.sc.gov/sites/default/files/Documents/2020-07-26%20FILED%20Executive%20Order%20No.%202020-48%20-%20State%20of%20Emergency.pdf Extended to 20200924 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-09-09%20FILED%20Executive%20Order%20No.%202020-59%20-%20State%20of%20Emergency.pdf",https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-04-12%20eFILED%20Executive%20Order%20No.%202020-23%20-%20Third%20State%20of%20Emergency%20Due%20to%20COVID-19%20Pandemic.pdf,20200913,Updated DateExpiry to 20200924
563,45,SC,South Carolina,OtherBusinessClose,1,1,,,,,,20200331,20200401,20200924,20200518,,20200803,,"Closes additional non-essential businesses but does not go to full NEBusinessClose. Businesses groups listed for closure are entertainment venues and facilities, recreational and athletic facilities, and close contact service providers. In effect at 5 pm on 20200401. The 20200412 extension of the State of Emergency extends expiry to 20200427 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-04-12%20eFILED%20Executive%20Order%20No.%202020-23%20-%20Third%20State%20of%20Emergency%20Due%20to%20COVID-19%20Pandemic.pdf  Extension on 20200711 provided no formal expiry: https://governor.sc.gov/sites/default/files/Documents/2020-07-11%20eFILED%20Executive%20Order%20No.%202020-44%20-%20State%20of%20Emergency.pdf Extended to 20200810 https://governor.sc.gov/sites/default/files/Documents/2020-07-26%20FILED%20Executive%20Order%20No.%202020-48%20-%20State%20of%20Emergency.pdf Somewhat re-expands restrictions effective 20200803, limiting capacity up to 50 pct and requiring masks for entertainment venues and mass gathering venues: https://governor.sc.gov/sites/default/files/Documents/2020-08-02%20eFILED%20Executive%20Order%20No.%202020-50%20-%20Initiating%20Additional%20Emergency%20Measures%20%26%20Consolidating%20Previous%20Orders.pdf Extended to 20200924 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-09-09%20FILED%20Executive%20Order%20No.%202020-59%20-%20State%20of%20Emergency.pdf",https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-03-31%20eFILED%20Executive%20Order%20No.%202020-17%20-%20Closure%20of%20Non-Essential%20Businesses.pdf,20200913,Updated DateExpiry to 20200924
563,45,SC,South Carolina,OtherBusinessClose,1,1,,,,,,20200403,20200406,20200924,20200420,,,,"Closes additional non-essential businesses, specifically retail stores. In effect on 20200406 at 5 pm. Can re-open to in-person services if complying with health safety role and restrictions https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-04-20%20eFILED%20Executive%20Order%20No.%202020-28%20-%20Modification%20of%20Restrictions%20for%20Public%20Beaches%20%26%20Waters%20%26%20Incremental%20Modification%20of%20Non-Essential%20Business%20Closures.pdf  Extension on 20200711 provided no formal expiry: https://governor.sc.gov/sites/default/files/Documents/2020-07-11%20eFILED%20Executive%20Order%20No.%202020-44%20-%20State%20of%20Emergency.pdf Extended to 20200810 https://governor.sc.gov/sites/default/files/Documents/2020-07-26%20FILED%20Executive%20Order%20No.%202020-48%20-%20State%20of%20Emergency.pdf Extended to 20200924 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-09-09%20FILED%20Executive%20Order%20No.%202020-59%20-%20State%20of%20Emergency.pdf",https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-04-03%20eFILED%20Executive%20Order%20No.%202020-18%20-%20Closure%20of%20Additional%20Non-Essential%20Businesses.pdf,20200913,Updated DateExpiry to 20200924
563,45,SC,South Carolina,StayAtHome,1,1,,,,,,20200406,20200407,20200512,,20200504,,,Allows for attending religious services. Enacted 20200407 at 5pm and stays in effect for the duration of the State of Emergency. Ended mandate and move to recommendation on 20200504 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-05-03%20eFILED%20Executive%20Order%20No.%202020-31%20-%20Modification%20of%20Home%20or%20Work%20Order%20%26%20Authorization%20of%20Outdoor%20Dining%20,https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-04-06%20eFILED%20Executive%20Order%20No.%202020-21%20-%20Stay%20at%20Home%20or%20Work%20Order.pdf,20200830,"Removed DateEased, added DateEnded, updated DateExpiry"
563,45,SC,South Carolina,StayAtHome,0,1,,,,,,20200503,20200504,20200924,,,,,Recommends that South Carolina residents limit movements outside their home. Extension on 20200711 provided no formal expiry: https://governor.sc.gov/sites/default/files/Documents/2020-07-11%20eFILED%20Executive%20Order%20No.%202020-44%20-%20State%20of%20Emergency.pdf Extended to 20200810 https://governor.sc.gov/sites/default/files/Documents/2020-07-26%20FILED%20Executive%20Order%20No.%202020-48%20-%20State%20of%20Emergency.pdf Extended to 20200924 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-09-09%20FILED%20Executive%20Order%20No.%202020-59%20-%20State%20of%20Emergency.pdf,https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-05-03%20eFILED%20Executive%20Order%20No.%202020-31%20-%20Modification%20of%20Home%20or%20Work%20Order%20%26%20Authorization%20of%20Outdoor%20Dining%20,20200913,Updated DateExpiry to 20200924
563,45,SC,South Carolina,PublicMask,0,1,,,,,,20200520,20200520,,,,,,"South Carolina DHEC recommends wearing cloth face coverings in public settings where other social distancing measures are difficult to maintain (e.g., grocery stores and pharmacies), especially in areas of significant community-based transmission. It is possible that earlier recommendations were provided by the DHEC, but this is the earliest documented recommendation with dates identified thus far.",https://scdhec.gov/sites/default/files/Library/CR-012688.pdf,20200718,
563,45,SC,South Carolina,GathRestrict,1,1,50,50,50,50,,20200611,20200611,,,,,,Gathering restrictions for more than 50 people. Extended to 20200810 https://governor.sc.gov/sites/default/files/Documents/2020-07-26%20FILED%20Executive%20Order%20No.%202020-48%20-%20State%20of%20Emergency.pdf,https://governor.sc.gov/sites/default/files/Documents/2020-06-11%20eFILED%20Executive%20Order%20No.%202020-40%20-%20State%20of%20Emergency.pdf,20200812,Updated DateExpiry
563,45,SC,South Carolina,GathRestrict,1,1,250,250,250,250,,20200802,20200803,20200924,,,,,"EO 20-50 Changes rules for gatherings. (quote) The total number of employees, customers, patrons, suppliers, vendors, vistors, or others present at the gathering shall not exceed 50pct of the capacity limit, or 250 people, whichever is less. (quote) Also depends on mask rule.  Extended to 20200924 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-09-09%20FILED%20Executive%20Order%20No.%202020-59%20-%20State%20of%20Emergency.pdf",https://governor.sc.gov/sites/default/files/Documents/2020-08-02%20eFILED%20Executive%20Order%20No.%202020-50%20-%20Initiating%20Additional%20Emergency%20Measures%20%26%20Consolidating%20Previous%20Orders.pdf,20200913,Updated DateExpiry to 20200924
563,45,SC,South Carolina,PublicMask,1,1,,,,,Mandate1,20200802,20200803,20200924,,,,,"Face coverings must be worn in all state government buildings, effective August 3. Coded as a Mandate1 for PublicMaskLevel as this is applicable to limited indoor settings. Extended to 20200924 https://governor.sc.gov/sites/default/files/Documents/Executive-Orders/2020-09-09%20FILED%20Executive%20Order%20No.%202020-59%20-%20State%20of%20Emergency.pdf",https://governor.sc.gov/sites/default/files/Documents/2020-08-02%20eFILED%20Executive%20Order%20No.%202020-50%20-%20Initiating%20Additional%20Emergency%20Measures%20%26%20Consolidating%20Previous%20Orders.pdf,20200913,Updated DateExpiry to 20200924
564,46,SD,South Dakota,EmergDec,1,1,,,,,,20200313,20200313,20201230,,,,,State of Emergency declared with Executive Order 2020-04. Extended to 20201230 https://sdsos.gov/general-information/executive-actions/executive-orders/assets/2020-26.PDF,https://www.fmcsa.dot.gov/emergency/south-dakota-general-executive-orders-2020-004,20200527,Updated DateExpiry to 20201230
564,46,SD,South Dakota,SchoolClose,1,1,,,,,,20200313,20200317,,,20200428,,,"Remain closed for another week. governor issued on 20200313, closure started 2020317. Under the new Back To Normal Plan, schools should (quote) continue remote learning (quote). Recommendation for extension of closure of schools for in-person instruction, ends formal state closure of schools and gives all decision making power to districts. https://sdsos.gov/general-information/executive-actions/executive-orders/assets/2020-20.PDF",https://www.youtube.com/watch?v=NIjuy-HlICw,20200829,"Added DateEnded, updated notes"
564,46,SD,South Dakota,GathRecom,0,1,10,,10,,,20200323,20200323,20200502,,,,,Applies per the enclosed retail business that promotes public gatherings - recommendation to suspend or modify operations as recommended by CDC that involved 10 or more people to be enclosed in a small space,https://sdsos.gov/general-information/executive-actions/executive-orders/assets/2020-08.PDF,20200803,Updated entry to new gathering system and added numeric variables
564,46,SD,South Dakota,EmergDec,1,1,,,,,,20200402,20200402,20201230,,,,,State of Disaster declared for all 66 counties. Extended to 20201230 https://sdsos.gov/general-information/executive-actions/executive-orders/assets/2020-30.PDF,https://sdsos.gov/general-information/executive-actions/executive-orders/assets/2020-11.PDF,20200708,Updated DateExpiry to 20201230
564,46,SD,South Dakota,GathRestrict,1,1,10,,10,,,20200406,20200406,20200531,,20200428,,,"First formal gathering restriction now coded with issuance of 10+ ban. EO number 2020-20 formally rescinds order 2020-12, which established gathering restrictions https://sdsos.gov/general-information/executive-actions/executive-orders/assets/2020-20.PD",https://sdsos.gov/general-information/executive-actions/executive-orders/assets/2020-12.PDF,20200803,Updated entry to new gathering system and added numeric variables
564,46,SD,South Dakota,StayAtHome,1,0,,,,,,20200406,20200406,20200511,,,,,"Only applies to Minnehaha and Lincoln counties, and focuses on vulnerable individuals (i.e., adults 65 or older and those with serious medical conditions). Extended to 20200511 https://sdsos.gov/general-information/executive-actions/executive-orders/assets/2020-18.PDF",https://sdsos.gov/general-information/executive-actions/executive-orders/assets/2020-13.PDF,20200501,Updated DateExpiry to 20200511
564,46,SD,South Dakota,PublicMask,0,1,,,,,,20200707,20200707,,,,,,Recommendation from public health department to wear masks when feasible during all social events. ,https://doh.sd.gov/documents/COVID19/COVID_Risks_Benefits_SocialActivities.pdf,20200712,
565,47,TN,Tennessee,EmergDec,1,1,,,,,,20200312,20200312,20201001,,,,,"Declared state of emergency. Updated declaration sets expiry to 20200518, extended to 1159 pm on 20200630, so coded to 20200701: https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee36.pdf. expiry extended to 20200830 https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee50.pdf",https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee14.pdf,20200830,Updated DateExpiry to 20201001
565,47,TN,Tennessee,GathRecom,0,0,,,,,,20200312,20200312,,,,,,(quote) Vulnerable populations should stay home where possible and avoid large gatherings or locations where they are more likely to contract the virus (quote),https://www.tn.gov/governor/news/2020/3/12/gov--bill-lee-issues-executive-order-declaring-state-of-emergency-in-response-to-covid-19.html,20200803,Updated entry to new gathering system and added numeric variables
565,47,TN,Tennessee,SchoolClose,0,1,,,,,,20200316,20200316,,,20200728,,,"Announcement from gov, not EO: (quote) I urge every school district in Tennessee to close as soon as practically possible, with all schools expected to close by Friday, March 20, 2020 at the latest. Schools should remain closed through March 31, 2020 to further mitigate the spread of this infectious disease and we will issue further guidance prior to March 31. (quote) On 20200325 governor continues to urge public school closures, but still no apparent issuance of a mandate. Confirmed by state education site: https://www.tn.gov/education/health-and-safety/update-on-coronavirus.html. Governor on 20200415 (quote) called on (quote) all schools to remain closed through the end of the school year, but continued to be a recommendation https://www.tn.gov/governor/covid-19/covid-19-daily-bulletin/2020/4/15/covid-19-bulletin--9---april-15--2020.html. Announcement on July 28 indicates that governor encourages in-person instruction, thus ending recommendation to keep schools closed. All decisions about schools now made at district and individual level.  ",https://www.newschannel5.com/news/gov-lee-asks-tennessee-public-schools-to-remain-closed-until-april-24,20200815,Updated DateEnded to 20200728 and updated PolicyNotes
565,47,TN,Tennessee,BarRestrict,1,1,,,,,,20200322,20200323,20201001,20200522,,,,"Limited operations (take-out, delivery, off-site consumption only): bars. In effect at 1201 am on 20200323. Initial expiry was to be set at 1201 am 20200406. Easing began on 20200522 https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee38.pdf",https://sos-tn-gov-files.tnsosfiles.com/forms/exec-order-lee17.pdf,20200830,Updated DateExpiry to 20201001
565,47,TN,Tennessee,GathRestrict,1,1,10,10,10,10,,20200322,20200323,20200501,20200429,,,,"In effect at 1201 am on 20200323. Initial expiry was to be set at 1201 am 20200406. Eased starting 20200428, exempting religious gatherings from limits: ",https://sos-tn-gov-files.tnsosfiles.com/forms/exec-order-lee17.pdf,20200808,"Updated DateEased to 20200429, updated DateExpiry to 20200501"
565,47,TN,Tennessee,OtherBusinessClose,1,1,,,,,,20200322,20200323,20201001,20200522,,,,"Closure required: gyms, fitness/exercise centers. In effect at 1201 am on 20200323. Initial expiry was to be set at 1201 am 20200406. Extended to 20200830. ",https://sos-tn-gov-files.tnsosfiles.com/forms/exec-order-lee17.pdf,20200830,Updated DateExpiry to 20201001
565,47,TN,Tennessee,RestaurantRestrict,1,1,,,,,,20200322,20200323,20201001,20200427,,,,"Limited operations (take-out, delivery, off-site consumption only): restaurants. In effect at 1201 am on 20200323. Initial expiry was to be set at 1201 am 20200406. Easing began on 20200427 https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee29.pdf",https://sos-tn-gov-files.tnsosfiles.com/forms/exec-order-lee17.pdf,20200830,Updated DateExpiry to 20201001
565,47,TN,Tennessee,OtherBusinessClose,1,1,,,,,,20200330,20200330,20201001,20200506,,,,"Closure of close-personal contact personal services, as well as entertainment and recreational gathering places such as night clubs, concert venues, theaters, etc. In effect through 1159 pm 20200414, so expires 20200415. Considered an amendment to the 20200322 order, updated to 20200430 at 11:59 pm, which is entered as 20200501. Eases restrictions on close contact personal care services on 20200506 https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee33.pdf  Further easing of arcades, bowling alleys, shooting ranges, and other activities which allow six feet of distances enacted on 20200508: https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee35.pdf. Extended to 20200830.",https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee21.pdf,20200830,Updated DateExpiry to 20201001
565,47,TN,Tennessee,NEBusinessClose,1,1,,,,,,20200330,20200401,20201001,20200429,,,,"(quote) businesses or organizations that do not perform Essential Duties shall not be open for access or use (quote). Also see point 30, business activities required to maintain inventory still permitted. Expiry is 20200414 at 1159 pm, should be coded as 20200415, updated to 20200430 at 11:59 pm, which is entered as 20200501.",https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee22.pdf,20200830,Updated DateExpiry to 20201001
565,47,TN,Tennessee,StayAtHome,0,1,,,,,,20200330,20200401,20200415,,,,,"(quote) all persons in Tennessee are urged to say at home (quote). Not currently coded as StayAtHome mandate. Expiry is 20200414 at 1159 pm, should be coded as 20200415",https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee22.pdf,20200830,Updated DateExpiry
