location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,StateWide,Curfew,CurfewStart,CurfewEnd,InGathLim,OutGathLim,InGathLimReligious,OutGathLimReligious,BusinessRestrictLevel,SchoolRestrictLevel,PublicMaskLevel,DateIssued,DateEnacted,DateExpiry,DateEased,DateEnded,DateReexpanded1,DateReeased1,PolicyCodingNotes,PolicySource,LastUpdated,LastUpdatedNotes,ReReviewed
557,38,ND,North Dakota,PublicMask,1,1,0,,,,,,,,,Mandate3,20201113,20201114,20210118,,,,,"Face coverings are required in indoor and indoor public settings, and must also be worn in outdoor business and public settings when it is not possible to maintain physical distancing, as well as public transportation or shared transportation. Exemptions are for individuals for whom conditions would make it unsafe to wear a face covering, children 4 years old and under, etc. Coded as a Mandate3 under PublicMaskLevel as it broadly applies across indoor and outdoor settings. https://www.health.nd.gov/sites/www/files/documents/Files/MSS/coronavirus/State%20Health%20Officer%20Orders/2020-08.1_Mask_Order.pdf",https://www.governor.nd.gov/sites/www/files/documents/executive-orders/SHO%20Order%202020-08%20Signed.pdf,20201211,Updated DateExpiry and PolicyCodingNotes,1
557,38,ND,North Dakota,OtherBusinessClose,1,1,0,,,,,,,IndoorAllowed,,,20201113,20201116,20210108,,,,,"Restrictions on banquets, ballrooms, wedding, and event venues. Effective 20201116, must not exceed 25 pct capacity. Tables must be 6 ft apart, dance areas are closed, face coverings must be worn by employees and patrons. Religious events are exempt. Extended to 20210108: https://www.governor.nd.gov/sites/www/files/documents/Executive%20Order%202020-43.2%20(corrected).pdf.",https://www.governor.nd.gov/sites/www/files/documents/executive-orders/Executive%20Order%202020-43.pdf,20201211,Updated DateExpiry and PolicyCodingNotes,1
557,38,ND,North Dakota,SchoolClose,1,1,0,,,,,,,,InPersonAllowed,,20201113,20201116,20201214,,,,,"All extra-curricular activities for K-12 schools are suspended. Coding as InPersonAllowed under SchoolRestrictLevel as, at the state-level, this still permits in-person instruction but limits all extra-curricular activities. ",https://www.governor.nd.gov/sites/www/files/documents/executive-orders/Executive%20Order%202020-43.pdf,20201211,Updated SchoolRestrictLevel ,1
558,39,OH,Ohio,EmergDec,1,1,0,,,,,,,,,,20200309,20200309,,,,,,State of Emergency declaration. Has no formal expiry,https://content.govdelivery.com/attachments/OHOOD/2020/03/09/file_attachments/1396418/Executive%202020-01D.pdf,20200324,,0
558,39,OH,Ohio,GathRestrict,0,1,0,,,,,,,,,,20200310,20200310,,,,,,(quote) I [am] recommending that Ohio limits a variety of large gatherings in order to protect public health (quote),https://governor.ohio.gov/wps/portal/gov/governor/media/news-and-media/recommends-limiting-large-indoor-gatherings,20201031,Updated StatePolicy to GathRestrict with a Mandate of 0,0
558,39,OH,Ohio,GathRestrict,1,1,0,,,100,100,,,,,,20200312,20200312,,,,,,(quote) ORDER that mass gatherings are prohibited in the State of Ohio (quote) with mass gatherings being 100 persons or more. Note this is issued by Director of Health,https://coronavirus.ohio.gov/wps/wcm/connect/gov/b815ab52-a571-4e65-9077-32468779671a/ODH+Order+to+Limit+and+Prohibit+Mass+Gatherings%2C+3.12.20.pdf?MOD=AJPERES&CONVERT_TO=url&CACHEID=ROOTWORKSPACE.Z18_M1HGGIK0N0JO00QO9DDDDM3000-b815ab52-a571-4e65-9077-32468779671a-n3rr.X.,20200803,Updated entry to new gathering system and added numeric variables,0
558,39,OH,Ohio,SchoolClose,1,1,0,,,,,,,,,,20200314,20200317,,,20200702,,,"Closure of all K-12 in-person instruction effective at 1201 am on 20200317, issued on 20200314. Initial expiry is 1159 pm 20200403, so 20200404. Closes all K-12 schools in Ohio through 1159 pm on 20200501, which is then coded to 20200502. Extended to 20200630 11:59 pm which is coded as 20200701. Formal closure of schools ended 20200702, when DOE released guidance that said schools would be open for in-person instruction in the Fall. ",https://coronavirus.ohio.gov/wps/wcm/connect/gov/aeadbec1-574d-4a42-9ca4-4487b7a67a4f/Director%27s+Order+-+K-12+Schools+03.14.20.pdf?MOD=AJPERES&CONVERT_TO=url&CACHEID=ROOTWORKSPACE.Z18_M1HGGIK0N0JO00QO9DDDDM3000-aeadbec1-574d-4a42-9ca4-4487b7a67a4f-n5827Z4,20200812,"Added DateEnded, updated policycodingnotes",0
558,39,OH,Ohio,BarRestrict,1,1,0,,,,,,,,,,20200315,20200315,,20200515,,,,Limited operations required (take-out and delivery only): bars. Goes in effect at 9 pm on 20200315 per Ohio Department of Health. Easing began on 20200515: https://coronavirus.ohio.gov/static/publicorders/Directors-Order-Dine-Safe-Ohio.pdf  Extended without an expiry date on 20200706: https://coronavirus.ohio.gov/static/publicorders/Second-Order-Extend-Exp-Date-Various-Orders.pdf. New rule on 20200731 restricts times of service: https://com.ohio.gov/documents/DOLC-Rule80StakeholderMessageEdits_finalforwebsite.pdf. ,"https://content.govdelivery.com/attachments/OHOOD/2020/03/15/file_attachments/1401428/Health%20Director%20Order%20Limit%20Food,%20Alcohol%20Sales%20to%20Carry%20Out%20Delivery%20Only.pdf",20200930,,0
558,39,OH,Ohio,RestaurantRestrict,1,1,0,,,,,,,,,,20200315,20200315,,20200515,,,,Limited operations required (take-out and delivery only): restaurants. Goes in effect at 9 pm on 20200315 per Ohio Department of Health. Easing began on 20200515: https://coronavirus.ohio.gov/static/publicorders/Directors-Order-Dine-Safe-Ohio.pdf Extended without an expiry date on 20200706: https://coronavirus.ohio.gov/static/publicorders/Second-Order-Extend-Exp-Date-Various-Orders.pdf Eased on 20200924. They are permitted to open self service food stations in accordance with guidance from the Department of Health.  https://content.govdelivery.com/attachments/OHOOD/2020/09/23/file_attachments/1553535/3rd%20Dine%20Safe%20Order%2009.23.20.pdf,"https://content.govdelivery.com/attachments/OHOOD/2020/03/15/file_attachments/1401428/Health%20Director%20Order%20Limit%20Food,%20Alcohol%20Sales%20to%20Carry%20Out%20Delivery%20Only.pdf",20200930,Updated PolicyCodingNotes,0
558,39,OH,Ohio,GathRestrict,1,1,0,,,50,50,,,,,,20200317,20200317,,,,,,"Goes into effect immediately per Ohio Department of Health, as issued by Director of Health. Does not apply to religious gatherings. Also includes recommendation to limit to 10 or fewer, but clearly indicates that it is not a mandate",https://coronavirus.ohio.gov/wps/wcm/connect/gov/dd504af3-ae2c-4d2e-b2bd-02c1a3beed89/Director%27s+Order-+Amended+Mass+Gathering+3.17.20+%281%29.pdf?MOD=AJPERES&CONVERT_TO=url&CACHEID=ROOTWORKSPACE.Z18_M1HGGIK0N0JO00QO9DDDDM3000-dd504af3-ae2c-4d2e-b2bd-02c1a3beed89-n3FI0mY,20200803,Updated entry to new gathering system and added numeric variables,0
558,39,OH,Ohio,OtherBusinessClose,1,1,0,,,,,,,,,,20200317,20200317,,20200526,,,,"Closure required: gyms, recreation facilities, movie theaters, performance theaters. On 20200526, eased restrictions on gyms and recreation facilities began https://coronavirus.ohio.gov/static/publicorders/order-to-open-gyms.pdf On 20200826 eased restrictions on entertainment venues (stadiums, arenas, concert and music halls, theaters, etc.), now permitted to reopen https://coronavirus.ohio.gov/static/publicorders/DO-Entertainment-Venue.pdf",https://coronavirus.ohio.gov/wps/wcm/connect/gov/dd504af3-ae2c-4d2e-b2bd-02c1a3beed89/Director%27s+Order-+Amended+Mass+Gathering+3.17.20+%281%29.pdf?MOD=AJPERES&CONVERT_TO=url&CACHEID=ROOTWORKSPACE.Z18_M1HGGIK0N0JO00QO9DDDDM3000-dd504af3-ae2c-4d2e-b2bd-02c1a3beed89-n3FI0mY,20200826,Added PolicyCodingNotes,0
558,39,OH,Ohio,OtherBusinessClose,1,1,0,,,,,,,,,,20200319,20200319,,20200515,,,,"Closure required: nail salons, other personal care services. Issued on 20200319, goes into effect immediately. Eased on 20200515 https://coronavirus.ohio.gov/static/publicorders/Directors-Order-Personal-Services.pdf Hair salons, day spas, nail salons, barber shops, tattoo parlors, body piercing, tanning facilities, massage therapy, acupunture can be open for full service as long as they follow all health and safety protocols. ",https://coronavirus.ohio.gov/wps/wcm/connect/gov/273f5e4f-823b-4ed1-a119-7e7c6851f45a/Director%27s+Order+closing+hair+salons+nail+salons+barber+shops+3-19-2020.pdf?MOD=AJPERES&CONVERT_TO=url&CACHEID=ROOTWORKSPACE.Z18_M1HGGIK0N0JO00QO9DDDDM3000-273f5e4f-823b-4ed1-a119-7e7c6851f45a-n3Uv1Rg,20200708,Deleted DateExpiry based on most recent order. ,0
558,39,OH,Ohio,OtherBusinessClose,1,1,0,,,,,,,,,,20200321,20200321,,20200526,,,,"Closure required: indoor family entertainment businesses, dance studios. On 20200526, eased restrictions on dance studios and some types of indoor recreation (e.g., bowling alleys) https://coronavirus.ohio.gov/static/publicorders/order-to-open-gyms.pdf",https://coronavirus.ohio.gov/wps/wcm/connect/gov/56be4a6a-3305-4697-97da-582d7b45da2f/Directors+Order+--+Internet+Cafes+03.21.20.pdf?MOD=AJPERES&CONVERT_TO=url&CACHEID=ROOTWORKSPACE.Z18_M1HGGIK0N0JO00QO9DDDDM3000-56be4a6a-3305-4697-97da-582d7b45da2f-n42.Sg2,20200708,Deleted DateExpiry based on most recent order. ,0
558,39,OH,Ohio,GathRestrict,1,1,0,,,10,10,,,,,,20200322,20200324,,,,,,"Effective 20200323 at 1159 pm, coded to 20200324 (quote) Any gathering of more than 10 people is prohibited unless exempted by this Order (quote). On 20200402, extended to 20200501 at 1159pm : https://content.govdelivery.com/attachments/OHOOD/2020/04/02/file_attachments/1418062/Signed%20Amended%20Director%27s%20Stay%20At%20Home%20Order.pdf  Extension on 20200706 removed expiry dates: https://coronavirus.ohio.gov/static/publicorders/Second-Order-Extend-Exp-Date-Various-Orders.pdf",https://governor.ohio.gov/static/DirectorsOrderStayAtHome.pdf,20200803,Updated entry to new gathering system and added numeric variables,0
558,39,OH,Ohio,NEBusinessClose,1,1,0,,,,,,,,,,20200322,20200324,,20200504,,,,"Effective 20200323 at 1159 pm, coded to 20200324 (quote) Non-essential businesses must cease (quote). Religious entities appear to be deemed as essential. On 20200402, extended to 20200501 at 1159pm : https://content.govdelivery.com/attachments/OHOOD/2020/04/02/file_attachments/1418062/Signed%20Amended%20Director%27s%20Stay%20At%20Home%20Order.pdf As of 20200501 some businesses are allowed to reopen subject to the Sector Specific Covid-19 information and checklist for businesses/employers set forth in section 21 of this order.",https://content.govdelivery.com/attachments/OHOOD/2020/03/22/file_attachments/1407840/Stay%20Home%20Order.pdf,20200708,Deleted DateExpiry based on most recent order. ,0
558,39,OH,Ohio,StayAtHome,1,1,0,,,,,,,,,,20200322,20200324,20200530,,20200520,,,"Effective 20200323 at 1159 pm, coded to 20200324 (quote) With exceptions as outlined below, all individuals currently living within the State of Ohio are ordered to stay at home or at their place of residence except as allowed in this Order. (quote). On 20200402, extended to 20200501 at 1159pm : https://content.govdelivery.com/attachments/OHOOD/2020/04/02/file_attachments/1418062/Signed%20Amended%20Director%27s%20Stay%20At%20Home%20Order.pdf",https://coronavirus.ohio.gov/static/DirectorsOrderStayAtHome.pdf,20200501,Updated DateExpiry to 20200530,0
558,39,OH,Ohio,Quarantine,0,1,0,,,,,,,,,,20200402,20200407,20200530,20200430,,,,"People entering the state from all points of origin are (quote) asked to self-quarantine themselves (quote). On 20200430 eased the original quarantine mandate (PID OH0015) allowing in-transit travel and asking, but not requiring, self-quarantine for 14 days if people are entering the state with the intent to stay https://coronavirus.ohio.gov/wps/portal/gov/covid-19/responsible-restart-ohio/Continued-Business-Closures/",https://coronavirus.ohio.gov/static/publicorders/Directors-Stay-At-Home-Order-Amended-04-02-20.pdf,20200708,Updated DateExpiry to 20200530,0
558,39,OH,Ohio,TravelRestrictEntry,1,1,0,,,,,,,,,,20200402,20200407,20200702,,,,,"Shall be enacted on 1159pm on 20200406, expires 1159 20200501, coded accordingly. (quote) persons who have tested positive or have symptoms shall not enter the state, unless doing so under medical orders (quote)",https://coronavirus.ohio.gov/static/publicorders/Directors-Stay-At-Home-Order-Amended-04-02-20.pdf,20200602,Updated DateExpiry to 202000702,0
558,39,OH,Ohio,PublicMask,0,1,0,,,,,,,,,,20200407,20200407,,,,,,"Ohio Department of Health strongly recommends that Ohioans use coverings in public settings where other social distancing measures are difficult to maintain, such as grocery stroes, pharmacies, and public parks. ",https://coronavirus.ohio.gov/wps/portal/gov/covid-19/checklists/english-checklists/cloth-face-coverings-covid-19-checklist,20200718,Updated entry to reflect Ohio DOH recommendations,0
558,39,OH,Ohio,StayAtHome,0,1,0,,,,,,,,,,20200520,20200520,,,,,,New stay-at-home order issued after the original was rescinded in an easing order - not mandated and only for vulnerable groups,https://content.govdelivery.com/attachments/OHOOD/2020/05/20/file_attachments/1456370/Urgent%20Health%20Advisory.pdf,20200708,Deleted DateExpiry based on most recent order. ,0
558,39,OH,Ohio,PublicMask,1,0,0,,,,,,,,,Mandate3,20200707,20200708,,,,,,"Mandates face coverings in any indoor location that is not a residence, outdoors and unable to maintain social distancing of at least 6 ft, and waiting for riding public transportation, taxi, ride sharing. Coded as Mandate3 as it explicitly applies across indoor settings, as well as outdoor settings where social distancing is not possible. This is applicable to all counties that are designated as a Red Alert Level 3 Public Health Emergency or a Purple Alert Level 4 Public Health Emergency. As of 20200707: Butler County, Cuyahoga County, Franklin County, Hamilton County, Huron County, Montgomery County, Trumbull County. On 20200709, Huron is downgraded to Level 2: https://governor.ohio.gov/wps/portal/gov/governor/media/news-and-media/covid19-update-07092020 On 20200710, more counties added, bringing the list to: Clermont, Fairfield, Lorain, Pickaway, Summit, Wood, Butler, Cuyahoga, Franklin, Hamilton, Montgomery, Trumbull. As of 20200716, Trumball is downgraded to Level 2 and in effect on 20200717, these additional counties are added: Athens, Allen, Delaware, Licking, Lucas, Richland, Scioto, Union. https://governor.ohio.gov/wps/portal/gov/governor/media/news-and-media/covid19-update-0716-2020",https://governor.ohio.gov/wps/portal/gov/governor/media/news-and-media/covid19-update-07072020,20200719,Updated PolicyCodingNotes to reflect changes in county alert levels,0
558,39,OH,Ohio,Quarantine,0,1,0,,,,,,,,,,20200722,20200722,,,,,,"Individuals entering Ohio after travel in the following states are advised to self-quarantine for 14 days upon arrival: Alabama, Arizona, Florida, Georgia, Idaho, Mississippi, Nevada, South Carolina, and Texas.",https://governor.ohio.gov/wps/portal/gov/governor/media/news-and-media/covid19-update-07222020,20200722,,0
558,39,OH,Ohio,PublicMask,1,1,0,,,,,,,,,Mandate3,20200723,20200723,,,,,,"Statewide mask mandate is issued and in effect at 6 pm on 20200723, requiring all individuals in Ohio to wear facial coverings in public at all times when at an indoor location that is not a residence, outdoors (but unable to maintain six-foot social distance from people who are not household members), waiting for, riding, driving, or operating public transportation, such as a taxi, a car service, or a private car used for ride-sharing. Exemptions are for individuals under the age of 10 years old, with a medical conditions or disability, etc. Coded as a Mandate 3 for PublicMaskLevel as it applies broadly to indoor and outdoor settings. Formal PHO was signed on 20200723, so coding that date to the DateIssued versus the date announced (20200722). ",https://content.govdelivery.com/attachments/OHOOD/2020/07/23/file_attachments/1502455/Director%27s%20Order%20Statewide%20facial%20coverings%2007.23.20.pdf,20200724,,0
558,39,OH,Ohio,StayAtHome,1,1,1,22h00,05h00,,,,,,,,20201119,20201119,20201231,,,,,"(quote)  All individuals residing within the State of Ohio are ordered to stay at a place of residence during the hours of 1000 pm until 500 am except as otherwise expressly permitted in this Order (quote). Exemptions are made for work and essential activity, etc. Extended to 20201231: https://coronavirus.ohio.gov/static/publicorders/all-pers-stay-at-home-specified-hours.pdf.",https://content.govdelivery.com/attachments/OHOOD/2020/11/19/file_attachments/1606530/Director's%20Order%20Stay%20Safe%20Tonight%20FINAL-4.pdf,20201218,Updated DateExpiry and PolicyCodingNotes,0
559,40,OK,Oklahoma,EmergDec,1,1,0,,,,,,,,,,20200315,20200315,20201216,,,,,"State of Emergency declared. Each EO involves amendments or extensions to the original state emergency, so the latest is through 20200524: https://www.sos.ok.gov/documents/executive/1937.pdf. Extended to 20200611: https://www.sos.ok.gov/documents/executive/1943.pdf Extended to 20200712 https://www.sos.ok.gov/documents/executive/1949.pdf Extended to 20200829 https://www.sos.ok.gov/documents/executive/1953.pdf. Extended to 20201025  https://www.sos.ok.gov/documents/executive/1962.pdf. Extended to 20201122 https://www.sos.ok.gov/documents/executive/1967.pdf. Extended to 20201216: https://www.sos.ok.gov/documents/executive/1971.pdf",http://www.sos.ok.gov/documents/executive/1913.pdf,20201118,Updated DateExpiry to 20201216 and PolicyCodingNotes,1
559,40,OK,Oklahoma,SchoolClose,1,1,0,,,,,,,,NoInPerson,,20200316,20200317,,20200515,,,,"Original issuance in effect on 20200317. By 20200325 closed all public schools through the end of the academic year https://sde.ok.gov/sites/default/files/documents/files/20200325124831229.pdf. During Phase 2 of the OURS plan, starting on May 15, school buildings are open to staff and camp and summer school small groups with safety guidelines.",https://sde.ok.gov/newsblog/2020-03-17/updated-covid-19-faqs-oklahoma-public-schools,20201128,Updated full entry,1
559,40,OK,Oklahoma,GathRestrict,0,1,0,,,10,10,10,10,,,,20200317,20200317,20200417,,,,,"Recommends Oklahomans follow the presidential coronavirus guidelines, specifically avoid social gatherings of more than 10 people. Not coded as formal restriction. Initial expiry is 30 days from this order",https://www.sos.ok.gov/documents/executive/1915.pdf,20201031,Updated StatePolicy to GathRestrict with a Mandate of 0,1
559,40,OK,Oklahoma,StayAtHome,0,0,0,,,,,,,,,,20200317,20200317,20200417,,,,,"Recommends Oklahomans follow the presidential coronavirus guidelines, specifically that older person or a person with a serious underlying health condition, (quote) stay home and away from people (quote). Effective until the end of 30 days of filing this order, so 20200417.",https://www.sos.ok.gov/documents/executive/1915.pdf,20201128,,1
559,40,OK,Oklahoma,GathRestrict,1,1,0,,,10,10,10,10,,,,20200324,20200324,20200520,,20200424,,,Extended to 20200430 with 20200401 issuance https://www.sos.ok.gov/documents/executive/1926.pdf. Extended to 20200509 with extended State of Emergency https://www.sos.ok.gov/documents/executive/1929.pdf Ended on 20200424 when mandate changes to a recommendation to follow CDC guidelines. ,https://www.sos.ok.gov/documents/executive/1919.pdf,20201129,"Removed DateEased, updated PolicyCodingNotes, changed DateExpiry to 20200520, added 20200424 to DateEnded",1
559,40,OK,Oklahoma,StayAtHome,1,0,0,,,,,,,,,,20200324,20200324,20200531,,20200530,,,"Expands stay at home order recommendation to mandate for vulnerable individuals. Older persons or a person with a serious underlying health condition, (quote) stay home and away from people (quote). Effective until the end of 30 days of filing this order. Ends mandate on 20200530, moves to recommendation: https://www.sos.ok.gov/documents/executive/1946.pdf",https://www.sos.ok.gov/documents/executive/1919.pdf,20201128,Updated PolicyCodingNotes,1
559,40,OK,Oklahoma,BarRestrict,1,0,0,,,,,,,TakeawayOnly,,,20200324,20200326,20200416,,,,,"Bars are permitted operations for takeout and curbside delivery under the non-essential business closure with in counties with community spread. Effective at 1159 pm on 20200325, so coded to 2020036. Effective until April 16, 2020, so coded as 20200416.",https://www.sos.ok.gov/documents/executive/1919.pdf,20201128,Updated full entry,1
559,40,OK,Oklahoma,NEBusinessClose,1,0,0,,,,,,,FullClose,,,20200324,20200326,20200416,,,,,"All non critical businesses must close. Effective at 1159 pm on 20200325, so coded to 2020036. Only applicable to counties with community spread, so coded as not statewide. Since what constitutes community spread is not clearly defined, we are not listing counties under AppliesTo. Effective until April 16, 2020, so coded as 20200416.",https://www.sos.ok.gov/documents/executive/1919.pdf,20201128,Updated full entry,1
559,40,OK,Oklahoma,RestaurantRestrict,1,0,0,,,,,,,TakeawayOnly,,,20200324,20200326,20200416,,,,,"All non-essential businesses close per executive order but nothing shall prevent restuarants from providing takeout, curbside and delivery. Only applicable to counties with community spread.",https://www.sos.ok.gov/documents/executive/1919.pdf,20201128,Updated full entry,1
559,40,OK,Oklahoma,Quarantine,1,1,0,,,,,,,,,,20200329,20200329,20200530,,20200512,,,"Mandates 14-day quarantine for any individual entering Oklahoma by air from areas with (quote) substantial community spread (quote), specifically Connecticut, New Jersey, New York, Washington state, California, and Lousiana. Initial expiry is 30 days after issuance. Ends mandate and moves to recommendation on 20200512: https://www.sos.ok.gov/documents/executive/1943.pdf",https://www.sos.ok.gov/documents/executive/1924.pdf,20201128,Updated full entry,1
559,40,OK,Oklahoma,BarRestrict,1,1,0,,,,,,,TakeawayOnly,,,20200401,20200401,20200524,20200515,,,,Bars are permitted operations for takeout and curbside delivery under the non-essential business closure. Initial expiry is until 20200430. Began easing on 20200515: https://www.okcommerce.gov/wp-content/uploads/Open-Up-and-Recover-Safely-Plan.pdf ,https://www.sos.ok.gov/documents/executive/1926.pdf,20201128,Updated full entry,1
559,40,OK,Oklahoma,NEBusinessClose,1,1,0,,,,,,,FullClose,,,20200401,20200401,20200611,20200424,20200601,,,"Amends the previous non-essential business closures to all non-essential businesses, irrespective of location within Oklahoma. Initial expiry is until 20200430. Now applies statewide. Began easing on 20200424, allowing personal care services to reopen https://www.okcommerce.gov/wp-content/uploads/Open-Up-and-Recover-Safely-Plan.pdf ",https://www.sos.ok.gov/documents/executive/1926.pdf,20201128,Updated full entry,1
559,40,OK,Oklahoma,RestaurantRestrict,1,1,0,,,,,,,TakeawayOnly,,,20200401,20200401,20200524,20200501,,,,"All non-essential businesses close per executive order but nothing shall prevent restuarants and bars from providing takeout, curbside and delivery. On-premise services to resume starting 20200501 https://www.okcommerce.gov/wp-content/uploads/Open-Up-and-Recover-Safely-Plan.pdf ",https://www.sos.ok.gov/documents/executive/1926.pdf,20201128,Updated full entry,1
559,40,OK,Oklahoma,EmergDec,1,1,0,,,,,,,,,,20200402,20200402,20200502,,,,,State health emergency declared. Duration will be for 30 days after filing https://www.sos.ok.gov/documents/Executive/1927.pdf ,https://www.sos.ok.gov/documents/Executive/1927.pdf,20200618,Updated DateExpiry to 20200502,1
559,40,OK,Oklahoma,GathRestrict,0,1,0,,,,,,,,,,20200424,20200424,20201216,,,,,"(quote) individuals should follow CDC guidelines for social distancing by staying out of crowded places, not gathering in groups (quote)",https://www.sos.ok.gov/documents/executive/1943.pdf,20201129,"Changed DateIssued and DateEnacted to 20200424, changed DateExpiry to 20201216",1
559,40,OK,Oklahoma,OtherBusinessClose,1,1,0,,,,,,,IndoorAllowed,,,20200424,20200424,20200611,,20200601,,,"Personal care businesses (hair salons, barbershops, spas, nail salons, pet groomers) can reopen for appointments only and must adhere to sanitation protocols and social distancing guidelines. State parks and otudoor recreation also may reopen. Entertainment, movie theaters, sporting venues, gyms can reopen conditional on adhering to sanitation and CDC distancing protocols. Tattoo parlors can reopen to appointment only. Ends on 20200601 with Oklahoma going to Phase 3: https://www.governor.ok.gov/articles/press_releases/oklahoma-to-begin-phase-3-of-open-up-and-recover#:~:text=OKLAHOMA%20CITY%20(May%2029%2C%202020,5%2C236%20people%20have%20already%20recovered",https://www.okcommerce.gov/wp-content/uploads/Open-Up-and-Recover-Safely-Plan.pdf,20201129,Added businesses to PolicyCodingNotes,1
559,40,OK,Oklahoma,RestaurantRestrict,1,1,0,,,,,,,IndoorAllowed,,,20200424,20200501,20200611,,20200601,,,"Dining restablishments can reopen for in-person services conditional on adhering to sanitation and CDC distancing protocols. Ends mandate on 20200601, as Oklahoma goes to Phase 3: https://www.governor.ok.gov/articles/press_releases/oklahoma-to-begin-phase-3-of-open-up-and-recover#:~:text=OKLAHOMA%20CITY%20(May%2029%2C%202020,5%2C236%20people%20have%20already%20recovered",https://www.okcommerce.gov/wp-content/uploads/Open-Up-and-Recover-Safely-Plan.pdf,20201128,,1
559,40,OK,Oklahoma,BarRestrict,1,1,0,,,,,,,IndoorAllowed,,,20200424,20200515,20200611,,20200601,,,"Bars can reopen under proper social distancing and sanitation protocols. Ended on 20200601 when the state went to Phase 3 and business mandates went to recommendations: https://www.governor.ok.gov/articles/press_releases/oklahoma-to-begin-phase-3-of-open-up-and-recover#:~:text=OKLAHOMA%20CITY%20(May%2029%2C%202020,5%2C236%20people%20have%20already%20recovered",https://www.okcommerce.gov/wp-content/uploads/Open-Up-and-Recover-Safely-Plan.pdf,20201128,Updated full entry,1
559,40,OK,Oklahoma,Quarantine,0,1,0,,,,,,,,,,20200512,20200512,20201216,,,,,(quote) All persons who enter the State of Oklahoma from another state or country are directed to follow CDC travel guidelines (quote). Extended to 20201216: https://www.sos.ok.gov/documents/executive/1971.pdf,https://www.sos.ok.gov/documents/executive/1943.pdf,20201128,,1
559,40,OK,Oklahoma,SchoolClose,1,1,0,,,,,,,,LimitedInPerson,,20200515,20200515,,,20200728,,,"During Phase 2 of the OURS plan, which began May 15, small meetings of staff and summer school can happen inside school buildings. Ends state-level restrictions on 20200728: https://sde.ok.gov/sites/default/files/documents/files/Oklahoma%20School%20Safety%20Protocols.pdf",https://www.okcommerce.gov/wp-content/uploads/Open-Up-and-Recover-Safely-Plan.pdf,20201128,,1
559,40,OK,Oklahoma,StayAtHome,0,0,0,,,,,,,,,,20200530,20200530,20201216,,,,,Recommends vulnerable individuals to continue staying home. Extended to 202007012 https://www.sos.ok.gov/documents/executive/1949.pdf Extended to 20200829 https://www.sos.ok.gov/documents/executive/1953.pdf.  Extended to 20201025 https://www.sos.ok.gov/documents/executive/1962.pdf. Extended to 20201122 https://www.sos.ok.gov/documents/executive/1967.pdf Extended to 20201216: https://www.sos.ok.gov/documents/executive/1971.pdf,https://www.sos.ok.gov/documents/executive/1946.pdf,20201117,Updated DateExpiry and PolicyCodingNotes,1
559,40,OK,Oklahoma,PublicMask,0,0,0,,,,,,,,,,20200813,20200813,,,,,,"In red or orange counties, it is recommended that individuals 11 or older wear a face covering when inside a business, public building, using public transportation, or outside when social distancing it not possible. Because it is not clear where or how the red and orange counties are updated, no counties are listed under AppliesTo at this time",https://coronavirus.health.ok.gov/sites/g/files/gmc786/f/public_health_advisory_-_8-13-20.pdf,20201128,,1
559,40,OK,Oklahoma,PublicMask,1,1,0,,,,,,,,,Mandate1,20201116,20201117,20201216,,,,,"(quote) all persons on property, including buildings and office space, owned or leased by the State of Oklahoma shall wear a facial covering or mask over the mouth and nose at all times where physical distancing measures may be difficult to observe. This only applies to persons while indoors or when in an outdoor space, wherever it is not feasible to maintain six feet of social distance from another person (quote) Exemptions are for children under the age of 10, when eating or drinking, when medically unable, etc. Coding as a Mandate1 for PublicMaskLevel as this policy only applies to buildings and office spaces owned or leased by the state of Oklahoma.",https://www.sos.ok.gov/documents/executive/1971.pdf,20201117,,1
560,41,OR,Oregon,EmergDec,1,1,0,,,,,,,,,,20200308,20200308,20210304,,,,,State of emergency proclamation. Extended to 20200905: https://www.oregon.gov/gov/Documents/executive_orders/eo_20-30.pdf Extended to 20201104 https://drive.google.com/file/d/1rUY135D2oVQtHKqBoPjgT5lE3S9i7fsu/view. Extended to 20210103: https://www.oregon.gov/gov/Documents/executive_orders/eo_20-59.pdf. Extended to 20210304 https://www.oregon.gov/gov/Documents/executive_orders/eo_20-67.pdf,https://drive.google.com/file/d/1AcKOePvhmBpuNuaBQq7yZ37E2Sog4tUe/view,20201220,Updated DateExpiry to 20210304 and PolicyCodingNotes,1
560,41,OR,Oregon,GathRestrict,1,1,0,,,250,250,250,250,,,,20200312,20200312,20200408,,,,,"Issued a 250+ person prohibition. In effect immediately on 20200312, with initial expiry date of 20200408. ",https://www.oregon.gov/gov/Documents/executive_orders/eo_20-05.pdf,20200803,Updated entry to new gathering system and added numeric variables,1
