PID,location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,StateWide,SWGeo,SWPop,DateIssued,DateEnacted,DateExpiry,DateEnded,Extends,Expands,Eases,Ends,Depends,PolicyCodingNotes,PolicySource,PolicySourceID,LastUpdated,LastUpdatedNotes,UpdatingSource1,UpdatingSource2
TX0035,566,48,TX,Texas,OtherBusinessClose,1,0,0,1,20200505,20200505,20200520,,,,TX0027,,,"Allows for more businesses to operate up to 50 percent capacity in counties with 5 or fewer cases of COVID-19: swimming pools, services by office workers with more than 5 individuals, manufacturing services, gyms and exercise facilities. In effect immediately.",https://lrl.texas.gov/scanned/govdocs/Greg%20Abbott/2020/GA-21.pdf,Texas0020,20200507,,https://lrl.texas.gov/legeLeaders/governors/displayDocs.cfm?govdoctypeID=5&governorID=45,
TX0037,566,48,TX,Texas,SchoolClose,1,1,1,1,20200505,20200505,,,TX0013,,,,,Extends closure of schools to in-person attendance for 2019-2020 academic year. ,https://lrl.texas.gov/scanned/govdocs/Greg%20Abbott/2020/GA-21.pdf,Texas0020,20200507,,https://lrl.texas.gov/legeLeaders/governors/displayDocs.cfm?govdoctypeID=5&governorID=45,
TX0031,566,48,TX,Texas,StayAtHome,0,0,1,0,20200505,20200505,20200520,,,,TX0023,,,"Further eases the stay at home recommendation, indicating all individuals, (quote) minimize social gatherings and minimize in-person contact with people who are not in the same household. Strong encourages individuals over the age of 65 to stay at home as much as possible",https://lrl.texas.gov/scanned/govdocs/Greg%20Abbott/2020/GA-21.pdf,Texas0020,20200507,,https://lrl.texas.gov/legeLeaders/governors/displayDocs.cfm?govdoctypeID=5&governorID=45,
TX0032,566,48,TX,Texas,OtherBusinessClose,1,1,1,1,20200505,20200508,20200520,,,,TX0026,,,"Eases restrictions on the following businesses, allowing in-person services if proper social distancing and limited capacity (eg, 25 percent capacity at pools) are adhered to: salons, barbershops, nail salons, and other cosmetology establishments, tanning salons, and swimming pools. In effect at 1201 am on 20200508",https://lrl.texas.gov/scanned/govdocs/Greg%20Abbott/2020/GA-21.pdf,Texas0020,20200507,,https://lrl.texas.gov/legeLeaders/governors/displayDocs.cfm?govdoctypeID=5&governorID=45,
TX0033,566,48,TX,Texas,OtherBusinessClose,1,1,1,1,20200505,20200508,20200520,,TX0026,,,,,"Continues restrictions for the following businesses beyond 20200508: bars, gyms, interactive amusement venues such as bowling alleys and video arcades, massage establishments, tattoo studios, piercing studios",https://lrl.texas.gov/scanned/govdocs/Greg%20Abbott/2020/GA-21.pdf,Texas0020,20200507,,https://lrl.texas.gov/legeLeaders/governors/displayDocs.cfm?govdoctypeID=5&governorID=45,
TX0034,566,48,TX,Texas,OtherBusinessClose,1,1,1,1,20200505,20200518,20200520,,,,TX0033,,,"Eases restrictions on the following businesses, allowing in-person services and operations if they are at 25 percent occupancy and maintain appropriate social distancing measures: offices (or if they have a maximum of 5 indiviudals), manufacturing services, gyms and exercise facilities. In effect at 1201 am on 20200518",https://lrl.texas.gov/scanned/govdocs/Greg%20Abbott/2020/GA-21.pdf,Texas0020,20200507,,https://lrl.texas.gov/legeLeaders/governors/displayDocs.cfm?govdoctypeID=5&governorID=45,
TX0036,566,48,TX,Texas,OtherBusinessClose,1,1,1,1,20200505,20200518,20200520,,TX0033,,,,,"Continues restrictions for the following businesses beyond 20200518: bars, interactive amusement venues such as bowling alleys and video arcades, massage establishments, tattoo studios, piercing studios",https://lrl.texas.gov/scanned/govdocs/Greg%20Abbott/2020/GA-21.pdf,Texas0020,20200507,,https://lrl.texas.gov/legeLeaders/governors/displayDocs.cfm?govdoctypeID=5&governorID=45,
UT0001,567,49,UT,Utah,EmergDec,1,1,1,1,20200306,20200306,,,,,,,,Declares State of Emergency. No clear expiry date provided,https://coronavirus.utah.gov/governor-issues-executive-order-declaring-a-state-of-emergency-in-preparation-for-cases-of-novel-coronavirus-in-utah/,Utah0001,20200501,,https://rules.utah.gov/executive-documents/,https://coronavirus.utah.gov/
UT0002,567,49,UT,Utah,GathRecomAny,0,1,1,1,20200312,20200316,20200330,,,,,,,"Recommendation to ban all gatherings 100 or more. Was originally coded as a ban, formal restriction based on previous documentation. On 20200412 revised to GathRecomAny and dropped GathRestrictAny. Note that it includes specific smaller gathering recommendations for high risk populations.",https://governor.utah.gov/2020/03/16/gov-herbert-announces-recommendations-to-help-slow-the-spread-of-novel-coronavirus-2/,Utah0002,20200501,,https://rules.utah.gov/executive-documents/,https://coronavirus.utah.gov/
UT0003,567,49,UT,Utah,SchoolClose,1,1,1,1,20200313,20200316,20200330,,,,,,,"Dismissal of all schools as soft closure to start 20200316, issued on 20200313. To last for two weeks, so date of expiry is 20200330",https://governor.utah.gov/2020/03/13/gov-herbert-announces-two-week-dismissal-of-utahs-public-schools/,Utah0003,20200501,,https://rules.utah.gov/executive-documents/,https://coronavirus.utah.gov/
UT0004,567,49,UT,Utah,GathRestrict10,1,1,1,1,20200317,20200317,20200402,,,UT0002,,,,"Gatherings of more than 10 individuals are prohibited. In effect immediately, shall remain in effect through 20200401, so coded to an expiry of 20200402",https://coronavirus.utah.gov/wp-content/uploads/Restaurant-Pub-Hlth-Order-1.pdf,Utah0005,20200505,,https://rules.utah.gov/executive-documents/,https://coronavirus.utah.gov/
UT0005,567,49,UT,Utah,GathRestrictAny,1,1,1,1,20200317,20200317,20200402,,,UT0002,,,,"Gatherings of more than 10 individuals are prohibited. In effect immediately, shall remain in effect through 20200401, so coded to an expiry of 20200402",https://coronavirus.utah.gov/wp-content/uploads/Restaurant-Pub-Hlth-Order-1.pdf,Utah0005,20200505,,https://rules.utah.gov/executive-documents/,https://coronavirus.utah.gov/
UT0006,567,49,UT,Utah,RestaurantRestrict,1,1,1,1,20200317,20200319,20200402,,,,,,,"Limited operations required (suspend dine-in operations): restaurants, bars. Goes into effect on 1159 pm 20200318, coded to 20200319. In effect through 20200401, so initial date of expiry is 20200402",https://coronavirus.utah.gov/wp-content/uploads/Restaurant-Pub-Hlth-Order-1.pdf,Utah0005,20200505,Updated DateExpiry to 20200402,https://rules.utah.gov/executive-documents/,https://coronavirus.utah.gov/
UT0007,567,49,UT,Utah,SchoolClose,1,1,1,1,20200323,20200324,20200502,,UT0003,UT0003,,,,K-12 public schools are instructed to extend dismissal through May 1 and Utah technical colleges will suspecd teaching from March 30 until May 1. Expiry coded as 20200502,https://governor.utah.gov/2020/03/24/state-issues-extension-on-k-12-and-technical-college-dismissal/,Utah0007,20200505,Updated DateExpiry to 20200502,https://rules.utah.gov/executive-documents/,https://coronavirus.utah.gov/
UT0011,567,49,UT,Utah,NEBusinessClose,1,0,0,1,20200325,20200327,20200502,,,,,,,"Only applicable to Summit County - not statewide. In effect on 20200327 at 1201 am and continues to be in effect to 1159 pm on 20200501, so coded to 20200502",https://www.summitcounty.org/DocumentCenter/View/10751/Joint-Public-Health-Order-2020-03-FINAL,Utah0008,20200505,Updated DateEnacted to 20200327 and DateExpiry to 20200502,https://rules.utah.gov/executive-documents/,https://coronavirus.utah.gov/
UT0008,567,49,UT,Utah,StayAtHome,1,0,0,1,20200325,20200327,20200502,,,,,,,"Only applicable to Summit County. In effect on 20200327 at 1201 am and continues to be in effect to 1159 pm on 20200501, so coded to 20200502",https://www.summitcounty.org/DocumentCenter/View/10751/Joint-Public-Health-Order-2020-03-FINAL,Utah0008,20200505,Updated DateExpiry to 20200502,https://rules.utah.gov/executive-documents/,https://coronavirus.utah.gov/
UT0009,567,49,UT,Utah,StayAtHome,0,1,1,1,20200327,20200327,20200414,,,,,,,"(quote) these directives are not to be confused with a shelter-in-place order (quote). In effect until 1159pm on 20200413, so coded as an expiry of 20200414.",https://drive.google.com/file/d/1Qey2xIxAEqIxiiAHJyHSxBosmjetkbN7/view,Utah0006,20200505,Updated DateExpiry to 20200414,https://rules.utah.gov/executive-documents/,https://coronavirus.utah.gov/
UT0010,567,49,UT,Utah,CaseIsolation,1,1,1,1,20200401,20200401,20200416,,,,,,,"Stipulates self-isolation or quarantine for anyone who tests positive for COVID-19, exposed to someone who tests positive, or is a member of a household who tests positive.",https://drive.google.com/file/d/1PH2tbSfCvKjtw7LG1PgqhPclCaqiu-q6/view,Utah0009,20200501,,https://rules.utah.gov/executive-documents/,https://coronavirus.utah.gov/
UT0012,567,49,UT,Utah,RestaurantRestrict,1,1,1,1,20200401,20200401,20200416,,UT0006,,,,,"Extends restaurant restrictions under UT0006. In effect on 20200401 and expires at 1159 pm on 20200415, so coded to 20200416 expiry.",https://drive.google.com/file/d/1PH2tbSfCvKjtw7LG1PgqhPclCaqiu-q6/view,Utah0009,20200501,,https://rules.utah.gov/executive-documents/,https://coronavirus.utah.gov/
UT0015,567,49,UT,Utah,PublicMask,0,1,1,1,20200410,20200410,20200502,,,,,,,"Urges individuals to wear a cloth face covering in grocery stores, in retail, and in public when not able to social distance",https://rules.utah.gov/wp-content/uploads/Governors_Coronavirus_Directive_for_Utah_Update_04-10-2020.pdf,Utah0010,20200501,,https://rules.utah.gov/executive-documents/,https://coronavirus.utah.gov/
UT0013,567,49,UT,Utah,StayAtHome,0,1,1,1,20200410,20200410,20200502,,UT0009,,,,,"Encourages staying at home as much as possible but does not require it. Expires at 11:59pm on 20200501, so coded as 20200502.",https://rules.utah.gov/wp-content/uploads/Governors_Coronavirus_Directive_for_Utah_Update_04-10-2020.pdf,Utah0010,20200501,,https://rules.utah.gov/executive-documents/,https://coronavirus.utah.gov/
UT0020,567,49,UT,Utah,CaseIsolation,1,1,1,1,20200414,20200414,20200502,,UT0010,,,,,Extends CaseIsolation under PID UT0010 to 20200502,https://coronavirus-download.utah.gov/Health/DOH%20Order%20Update.20.04.14.pdf,Utah0012,20200505,,https://rules.utah.gov/executive-documents/,https://coronavirus.utah.gov/
UT0021,567,49,UT,Utah,RestaurantRestrict,1,1,1,1,20200414,20200414,20200502,,UT0012,,,,,Extends restaurant restrictions under PID UT0012 to 20200502,https://coronavirus-download.utah.gov/Health/DOH%20Order%20Update.20.04.14.pdf,Utah0012,20200505,,https://rules.utah.gov/executive-documents/,https://coronavirus.utah.gov/
UT0027,567,49,UT,Utah,SchoolClose,1,1,1,1,20200414,20200414,,,UT0007,,,,,Extends (quote) soft closure (quote) through the end of the 2019-2020 academic year,https://coronavirus.utah.gov/governor-herbert-announces-extension-soft-closure-for-public-schools/,Utah0016,20200505,,https://rules.utah.gov/executive-documents/,https://coronavirus.utah.gov/
UT0026,567,49,UT,Utah,BusinessHealthSafety,1,1,1,1,20200417,20200417,,,,,,,,"Specifies guidelines and protocols for each type of business per COVID19 Public Health Risk Status, including detailed operations practices for dine-in restaurants (eg, staff must wear face coverings, limit tables to groups of 10 maximum, must have a 6 ft distance between tables, temperature checks for staff, sanitation and hygiene protocols)",https://coronavirus-download.utah.gov/Health/Phased%20Health%20Guidelines%20V4.0.1.pdf,Utah0015,20200505,,https://rules.utah.gov/executive-documents/,https://coronavirus.utah.gov/
UT0022,567,49,UT,Utah,StayAtHome,0,1,1,1,20200417,20200417,20200502,20200501,UT0013,,,,,"Continues recommendation under UT0013, still expires 20200502",https://rules.utah.gov/wp-content/uploads/Governors_Coronavirus_Directive_for_Utah_Update_04-17-2020.pdf,Utah0013,20200505,,https://rules.utah.gov/executive-documents/,https://coronavirus.utah.gov/
UT0017,567,49,UT,Utah,BusinessHealthSafety,1,1,1,1,20200429,20200501,20200516,,UT0026,,,,,"Reduces the COVID19 Public Health Risk Status from Red to Orange, which allows individuals and businesses to comply with Orange provisions under the Phased Guidelines (eg, masks are mandatory for retail and healthcare workers)",https://rules.utah.gov/wp-content/uploads/Utah-Executive-Order-No.-19.pdf,Utah0011,20200501,,https://rules.utah.gov/executive-documents/,https://coronavirus.utah.gov/
UT0019,567,49,UT,Utah,PublicMask,0,1,1,1,20200429,20200501,20200516,,,,UT0015,,,Continues as a strong recommendation for use of a mask or face covering,https://rules.utah.gov/wp-content/uploads/Utah-Executive-Order-No.-19.pdf,Utah0011,20200501,,https://rules.utah.gov/executive-documents/,https://coronavirus.utah.gov/
UT0025,567,49,UT,Utah,RestaurantRestrict,1,1,1,1,20200429,20200501,20200516,,,,UT0021,,UT0017,Dine-in services are allowed (quote) with extreme caution (quote) upon the designation of the COVID19 public health risk being downgraded to orange.,https://coronavirus-download.utah.gov/Governor/UtahLeads%20April2020%20v20%20(2).pdf,Utah0014,20200505,,https://rules.utah.gov/executive-documents/,https://coronavirus.utah.gov/
UT0018,567,49,UT,Utah,StayAtHome,0,1,1,1,20200429,20200501,20200516,,,,,UT0022,,"Rescinds (quote) Stay Safe, Stay Home Directive (quote)",https://rules.utah.gov/wp-content/uploads/Utah-Executive-Order-No.-19.pdf,Utah0011,20200501,,https://rules.utah.gov/executive-documents/,https://coronavirus.utah.gov/
VT0001,568,50,VT,Vermont,EmergDec,1,1,1,1,20200313,20200313,20200415,,,,,,,Initial date of expiry is 20200415,https://governor.vermont.gov/sites/scott/files/documents/EO%2001-20%20Declaration%20of%20State%20of%20Emergency%20in%20Response%20to%20COVID-19%20and%20National%20Guard%20Call-Out.pdf,Vermont0001,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0002,568,50,VT,Vermont,GathRestrict250,1,1,1,1,20200313,20200313,20200415,,,,,,,Initial date of expiry is 20200415,https://governor.vermont.gov/sites/scott/files/documents/EO%2001-20%20Declaration%20of%20State%20of%20Emergency%20in%20Response%20to%20COVID-19%20and%20National%20Guard%20Call-Out.pdf,Vermont0001,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0003,568,50,VT,Vermont,GathRestrictAny,1,1,1,1,20200313,20200313,20200415,,,,,,,Initial date of expiry is 20200415,https://governor.vermont.gov/sites/scott/files/documents/EO%2001-20%20Declaration%20of%20State%20of%20Emergency%20in%20Response%20to%20COVID-19%20and%20National%20Guard%20Call-Out.pdf,Vermont0001,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0005,568,50,VT,Vermont,GathRestrict50,1,1,1,1,20200316,20200317,20200406,,,VT0002,,,,Only permits 50 or 50% of permitted occupancy (whichever is less). ,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%202%20TO%20EXECUTIVE%20ORDER%2001-20_0.pdf,Vermont0002,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0012,568,50,VT,Vermont,GathRestrictAny,1,1,1,1,20200316,20200317,20200406,,,VT0003,,,,,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%202%20TO%20EXECUTIVE%20ORDER%2001-20_0.pdf,Vermont0002,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0006,568,50,VT,Vermont,RestaurantRestrict,1,1,1,1,20200316,20200317,20200406,,,,,,,"Limited operations required (takeout and delivery only): restaurants, bars. In effect at 2 pm as of 20200317. Initial expiry is 20200406. Expiry extended to 20200515.",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%202%20TO%20EXECUTIVE%20ORDER%2001-20_0.pdf,Vermont0002,20200520,Updated PolicySourceID,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0004,568,50,VT,Vermont,SchoolClose,1,1,1,1,20200317,20200318,20200407,,,,,,,"Will close in 3 days time (i.e., 20200318). Closure period is (quote) through April 6 (quote). Coded accordingly. ",https://governor.vermont.gov/sites/scott/files/documents/Directive%202%20-%20Childcare%20For%20Essential%20Service%20Providers.pdf,Vermont0003,20200520,Updated expiry and DateIssue,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0007,568,50,VT,Vermont,GathRestrict10,1,1,1,1,20200320,20200320,20200415,,,VT0005,,,,Goes into effect unless otherwise specified at signing. Through 20200415 unless amended or extended. Extended to 20200515.,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%204%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0008,20200415,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0015,568,50,VT,Vermont,GathRestrictAny,1,1,1,1,20200320,20200320,20200415,,VT0012,VT0012,,,,,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%204%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0008,20200415,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0008,568,50,VT,Vermont,OtherBusinessClose,1,1,1,1,20200320,20200323,20200415,,,,,,,"Closure required: gymnasiums, fitness centers, salons as of 8 pm on 20200323. In effect until 20200415 unless amended or extended.  Extended to 20200515",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%204%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0008,20200415,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0010,568,50,VT,Vermont,StayAtHome,1,1,1,1,20200324,20200324,20200415,,,,,,,"Enacted upon signing, since a later enactment was not indicated like NEBusiness (quote) Vermonters are directed to stay at home or in their place of residence, leaving only for essential reasons (quote)",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0004,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0009,568,50,VT,Vermont,NEBusinessClose,1,1,1,1,20200324,20200325,20200415,,,VT0008,,,,"With detailed exceptions, (quote) all businesses and non-profit entities in the state shall suspend in-person operations (quote)",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%206%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0004,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0013,568,50,VT,Vermont,SchoolClose,1,1,1,1,20200326,20200326,,,VT0004,,,,,Closes schools until the end of the year.,https://governor.vermont.gov/sites/scott/files/documents/Directive%205%20-%20Continuity%20of%20Learning%20Planning%20_0.pdf,Vermont0005,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0011,568,50,VT,Vermont,Quarantine,1,1,1,1,20200330,20200330,20200415,,,,,,,"Mandates 14 day quarantine on everyone arriving in Vermont from other states, including returning Vermonters",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%207%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0006,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0014,568,50,VT,Vermont,RestaurantRestrict,1,1,1,1,20200403,20200403,20200415,,VT0006,,,,,,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%209%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0007,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0043,568,50,VT,Vermont,EmergDec,1,1,1,1,20200410,20200410,20200515,,VT0001,,,,,The EmergDec and all addenda to the original order relating to COVID are extended until midnight on May 15,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%209%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0009,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0022,568,50,VT,Vermont,GathRestrict10,1,1,1,1,20200410,20200410,20200515,,VT0007,,,,,The EmergDec and all addenda to the original order relating to COVID are extended until midnight on May 15,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%209%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0009,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0021,568,50,VT,Vermont,GathRestrictAny,1,1,1,1,20200410,20200410,20200515,,VT0015,,,,,The EmergDec and all addenda to the original order relating to COVID are extended until midnight on May 15,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%209%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0009,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0019,568,50,VT,Vermont,NEBusinessClose,1,1,1,1,20200410,20200410,20200515,,VT0009,,,,,The EmergDec and all addenda to the original order relating to COVID are extended until midnight on May 15,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%209%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0009,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0020,568,50,VT,Vermont,Quarantine,1,1,1,1,20200410,20200410,20200515,,VT0011,,,,,The EmergDec and all addenda to the original order relating to COVID are extended until midnight on May 15,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%209%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0009,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0018,568,50,VT,Vermont,RestaurantRestrict,1,1,1,1,20200410,20200410,20200515,,VT0014,,,,,The EmergDec and all addenda to the original order relating to COVID are extended until midnight on May 15,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%209%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0009,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0017,568,50,VT,Vermont,StayAtHome,1,1,1,1,20200410,20200410,20200515,,VT0010,,,,,The EmergDec and all addenda to the original order relating to COVID are extended until midnight on May 15,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%209%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0009,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0025,568,50,VT,Vermont,NEBusinessClose,1,1,1,1,20200417,20200420,20200515,,,,VT0019,,VT0023,"Retail allowed to open for curbside sales, businesses with a single worker may open as long as only two people (worker and customer) in business at once. ",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2010%20TO%20EXECUTIVE%20ORDER%2001-20_0.pdf,Vermont0010,20200520,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0026,568,50,VT,Vermont,OtherBusinessClose,1,1,1,1,20200417,20200420,20200515,,VT0019,,,,,"Most businesses must stay closed, no in-store transactions allowed. ",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2010%20TO%20EXECUTIVE%20ORDER%2001-20_0.pdf,Vermont0010,20200520,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0023,568,50,VT,Vermont,BusinessHealthSafety,1,1,1,1,20200417,20200420,20200515,,,,,,,"(quote) all businesses and non-profit and governmental entities, including employees and contractors of governmental entities,which are operating or will be operating during the declared State of  Emergency,  shall implement  the  following  physical  distancing,  health  and  sanitation measures (quote) Requires that employers provide handwashing spaces for employees, allows for distancing, etc",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2010%20TO%20EXECUTIVE%20ORDER%2001-20_0.pdf,Vermont0010,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0024,568,50,VT,Vermont,PublicMask,0,1,1,1,20200417,20200420,20200515,,,,,,,"Not mandated - People are encouraged to wear masks whenever interacting with people outside their household, or in public-facing businesses",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2010%20TO%20EXECUTIVE%20ORDER%2001-20_0.pdf,Vermont0010,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0027,568,50,VT,Vermont,BusinessHealthSafety,1,1,1,1,20200424,20200424,20200515,,,VT0023,,,,"Adds a wide range of safety precautions including temperature checks, limits on the number of workers in a vehicle, air circulation for workspaces, and required safety training. ",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2011%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0011,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0028,568,50,VT,Vermont,OtherBusinessClose,1,1,1,1,20200424,20200427,20200515,,,,VT0026,,VT0027,"Crews of five people or less are allowed to carry out outdoor work, manufacturing crews of under five allowed if properly spaced,  in person outdoor retail shopping allowed.",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2011%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0011,20200520,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0044,568,50,VT,Vermont,OtherBusinessClose,1,1,1,1,20200424,20200427,20200515,,VT0026,,,,,Continues closures of other businesses previously under the NE Business closure,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2011%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0011,20200520,,https://governor.vermont.gov/document-types/executive-orders,
VT0029,568,50,VT,Vermont,OtherBusinessClose,1,1,1,1,20200424,20200501,20200515,,,,VT0044,,VT0027,Farmer's markets are allowed to reopen subject to adherence to safety conditions. Manufacturing and outdoor work with crews up of to ten may resume if appropriate distancing measures are taken. ,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2011%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0011,20200520,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0031,568,50,VT,Vermont,OtherBusinessClose,1,1,1,1,20200501,20200501,20200515,,VT0044,,,,,Continues closures of other businesses previously under the NE Business closure,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2012%20TO%20EXECUTIVE%20ORDER%2001-20%20.pdf,Vermont0012,20200520,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0033,568,50,VT,Vermont,OtherBusinessClose,1,1,1,1,20200506,20200507,20200515,,,,VT0031,,VT0027,Businesses which support outdoor recreation are allowed to reopen if they follow safety protocols. ,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2013%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0013,20200520,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0045,568,50,VT,Vermont,OtherBusinessClose,1,1,1,1,20200506,20200507,20200515,,VT0031,,,,,Continues closures of other businesses previously under the NE Business closure,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2013%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0013,20200520,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0030,568,50,VT,Vermont,PublicMask,1,1,1,1,20200501,20200501,20200515,,,VT0024,,,,Wearing a mask or face covering is mandatory on public transit for those who are medically able. Expands previous PublicMask policy as now mandatory ,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2012%20TO%20EXECUTIVE%20ORDER%2001-20%20.pdf,Vermont0012,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0032,568,50,VT,Vermont,StayAtHome,1,1,1,1,20200506,20200507,20200515,,,,VT0017,,,"Allows outdoors gatherings of under ten, as well as for people to socialize with one (quote) trusted household (quote) ",https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2013%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0013,20200520,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
VT0041,568,50,VT,Vermont,EmergDec,1,1,1,1,20200515,20200515,20200615,,VT0043,,,,,All COVID related orders and addenda will stay in place until June 15. ,https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%2014%20TO%20EXECUTIVE%20ORDER%2001-20.pdf,Vermont0014,20200518,,https://governor.vermont.gov/document-types/executive-orders,https://governor.vermont.gov/covid19response
